0	3211374.25
0.00400000018998981	3231880.5
0.00800000037997961	3152815.75
0.0120000001043081	2998295.5
0.0160000007599592	2849359.25
0.0199999995529652	2688101.5
0.0240000002086163	2435658
0.0280000008642673	2024614
0.0320000015199184	1499856.25
0.0359999984502792	975300.125
0.0399999991059303	602144.25
0.0439999997615814	369033.3125
0.0480000004172325	234662.296875
0.0520000010728836	156780.078125
0.0560000017285347	111614.921875
0.0599999986588955	86920.9140625
0.0640000030398369	74493.7734375
0.068000003695488	69421.859375
0.0719999969005585	69666.78125
0.0759999975562096	71380.40625
0.0799999982118607	74075.6640625
0.0839999988675117	76994.46875
0.0879999995231628	81254.984375
0.0920000001788139	84829.25
0.096000000834465	89219.6015625
0.100000001490116	91730.515625
0.104000002145767	96067.9375
0.108000002801418	99076.734375
0.112000003457069	103430.765625
0.11599999666214	107774.6171875
0.119999997317791	110729.515625
0.123999997973442	115146.109375
0.128000006079674	118706.2734375
0.131999999284744	123311.9375
0.136000007390976	126068.8515625
0.140000000596046	130605.9765625
0.143999993801117	133895.59375
0.148000001907349	138580.171875
0.151999995112419	141312.875
0.156000003218651	147583.4375
0.159999996423721	149137.265625
0.164000004529953	153311.46875
0.167999997735023	157499.109375
0.172000005841255	160941.609375
0.175999999046326	165101.0625
0.180000007152557	168336.78125
0.184000000357628	172613.046875
0.187999993562698	176057.734375
0.19200000166893	180451.6875
0.195999994874001	182606.015625
0.200000002980232	188373.828125
0.203999996185303	189799.171875
0.208000004291534	194434.5625
0.211999997496605	198171.4375
0.216000005602837	201956.59375
0.219999998807907	206360.5625
0.224000006914139	209843.359375
0.228000000119209	212791.203125
0.23199999332428	215513.046875
0.236000001430511	219714.421875
0.239999994635582	222551.28125
0.244000002741814	227216.328125
0.247999995946884	229551.828125
0.252000004053116	233593.25
0.256000012159348	236628.46875
0.259999990463257	240903.15625
0.263999998569489	243923.171875
0.26800000667572	247927.53125
0.272000014781952	251036.140625
0.275999993085861	255274.453125
0.280000001192093	258623.25
0.284000009298325	260175.8125
0.287999987602234	264523.6875
0.291999995708466	267208.46875
0.296000003814697	271831.25
0.300000011920929	273982.78125
0.303999990224838	277707.125
0.30799999833107	280430.28125
0.312000006437302	284112.4375
0.316000014543533	287116.0625
0.319999992847443	290962.03125
0.324000000953674	293306.40625
0.328000009059906	296944.25
0.331999987363815	300571.75
0.335999995470047	302634.3125
0.340000003576279	308774.4375
0.34400001168251	309733.40625
0.34799998998642	311913.75
0.351999998092651	315255.40625
0.356000006198883	319138.46875
0.360000014305115	319748.8125
0.363999992609024	325730.28125
0.368000000715256	325156.53125
0.372000008821487	331702.75
0.375999987125397	333857.5
0.379999995231628	336361.90625
0.38400000333786	339053.71875
0.388000011444092	342717.96875
0.391999989748001	344999.5
0.395999997854233	346368.40625
0.400000005960464	350756.65625
0.404000014066696	351409.875
0.407999992370605	356614.90625
0.412000000476837	357230.71875
0.416000008583069	361957.15625
0.419999986886978	364016.3125
0.42399999499321	368310.75
0.428000003099442	369921.625
