TR_S04_PTO_STO(100)_750c_200mT_1000sh_3hz_2theta omega_04072026	
16.0499992370605	0
16.0599994659424	0
16.0699996948242	0
16.0799999237061	0
16.0900001525879	0
16.1000003814697	0
16.1100006103516	14.3754987716675
16.1200008392334	13.9272565841675
16.1299991607666	0
16.1399993896484	0
16.1499996185303	0
16.1599998474121	13.5516624450684
16.1700000762939	14.2968463897705
16.1800003051758	14.0326356887817
16.1900005340576	0
16.2000007629395	13.8822555541992
16.2099990844727	0
16.2199993133545	0
16.2299995422363	0
16.2399997711182	14.6731357574463
16.25	14.0070600509644
16.2600002288818	0
16.2700004577637	0
16.2800006866455	13.4398050308228
16.2900009155273	0
16.2999992370605	0
16.3099994659424	0
16.3199996948242	0
16.3299999237061	0
16.3400001525879	0
16.3500003814697	0
16.3600006103516	0
16.3700008392334	14.1859979629517
16.3799991607666	0
16.3899993896484	0
16.3999996185303	14.2382402420044
16.4099998474121	0
16.4200000762939	4.64769458770752
16.4300003051758	0
16.4400005340576	14.0512199401855
16.4500007629395	13.9048910140991
16.4599990844727	0
16.4699993133545	0
16.4799995422363	0
16.4899997711182	14.0338897705078
16.5	0
16.5100002288818	4.39768648147583
16.5200004577637	0
16.5300006866455	13.5547666549683
16.5400009155273	0
16.5499992370605	13.4627342224121
16.5599994659424	0
16.5699996948242	0
16.5799999237061	0
16.5900001525879	0
16.6000003814697	0
16.6100006103516	0
16.6200008392334	0
16.6299991607666	0
16.6399993896484	14.1700859069824
16.6499996185303	27.4958076477051
16.6599998474121	0
16.6700000762939	13.9353580474854
16.6800003051758	0
16.6900005340576	0
16.7000007629395	13.9906768798828
16.7099990844727	13.7677354812622
16.7199993133545	0
16.7299995422363	28.5850677490234
16.7399997711182	0
16.75	0
16.7600002288818	0
16.7700004577637	14.1985607147217
16.7800006866455	0
16.7900009155273	0
16.7999992370605	0
16.8099994659424	0
16.8199996948242	0
16.8299999237061	13.8364334106445
16.8400001525879	0
16.8500003814697	0
16.8600006103516	14.5702838897705
16.8700008392334	0
16.8799991607666	0
16.8899993896484	0
16.8999996185303	0
16.9099998474121	13.8817186355591
16.9200000762939	0
16.9300003051758	0
16.9400005340576	13.6927366256714
16.9500007629395	0
16.9599990844727	0
16.9699993133545	0
16.9799995422363	0
16.9899997711182	0
17	0
17.0100002288818	0
17.0200004577637	0
17.0300006866455	0
17.0400009155273	0
17.0499992370605	0
17.0599994659424	0
17.0699996948242	0
17.0799999237061	0
17.0900001525879	14.6716594696045
17.1000003814697	0
17.1100006103516	14.0982599258423
17.1200008392334	0
17.1299991607666	0
17.1399993896484	13.659083366394
17.1499996185303	0
17.1599998474121	13.5588474273682
17.1700000762939	0
17.1800003051758	0
17.1900005340576	0
17.2000007629395	0
17.2099990844727	27.5719585418701
17.2199993133545	14.2282562255859
17.2299995422363	0
17.2399997711182	0
17.25	0
17.2600002288818	0
17.2700004577637	0
17.2800006866455	0
17.2900009155273	27.9359188079834
17.2999992370605	0
17.3099994659424	4.53360271453857
17.3199996948242	0
17.3299999237061	0
17.3400001525879	0
17.3500003814697	13.8741140365601
17.3600006103516	0
17.3700008392334	0
17.3799991607666	14.1651182174683
17.3899993896484	14.1335754394531
17.3999996185303	0
17.4099998474121	0
17.4200000762939	0
17.4300003051758	14.0512199401855
17.4400005340576	13.8419532775879
17.4500007629395	0
17.4599990844727	0
17.4699993133545	0
17.4799995422363	0
17.4899997711182	0
17.5	13.5899801254272
17.5100002288818	0
17.5200004577637	28.2620525360107
17.5300006866455	0
17.5400009155273	14.0302629470825
17.5499992370605	0
17.5599994659424	0
17.5699996948242	0
17.5799999237061	28.1524085998535
17.5900001525879	27.3504505157471
17.6000003814697	0
17.6100006103516	14.0015392303467
17.6200008392334	13.8010931015015
17.6299991607666	27.9384956359863
17.6399993896484	41.7802200317383
17.6499996185303	0
17.6599998474121	0
17.6700000762939	13.5806007385254
17.6800003051758	0
17.6900005340576	0
17.7000007629395	0
17.7099990844727	0
17.7199993133545	0
17.7299995422363	13.923360824585
17.7399997711182	13.3793001174927
17.75	0
17.7600002288818	9.17816829681396
17.7700004577637	0
17.7800006866455	14.0884351730347
17.7900009155273	14.5374870300293
17.7999992370605	0
17.8099994659424	13.8817186355591
17.8199996948242	0
17.8299999237061	0
17.8400001525879	0
17.8500003814697	0
17.8600006103516	0
17.8700008392334	0
17.8799991607666	13.997838973999
17.8899993896484	13.9290971755981
17.8999996185303	0
17.9099998474121	0
17.9200000762939	14.6121187210083
17.9300003051758	13.6744623184204
17.9400005340576	0
17.9500007629395	14.2133741378784
17.9599990844727	0
17.9699993133545	13.858847618103
17.9799995422363	0
17.9899997711182	13.9906768798828
18	27.7546367645264
18.0100002288818	4.65071392059326
18.0200004577637	0
18.0300006866455	14.1817541122437
18.0400009155273	0
18.0499992370605	13.4077577590942
18.0599994659424	0
18.0699996948242	14.1880865097046
18.0799999237061	0
18.0900001525879	14.1817331314087
18.1000003814697	0
18.1100006103516	14.4475297927856
18.1200008392334	13.5770196914673
18.1299991607666	0
18.1399993896484	0
18.1499996185303	0
18.1599998474121	0
18.1700000762939	13.9299154281616
18.1800003051758	0
18.1900005340576	0
18.2000007629395	28.1645393371582
18.2099990844727	14.0760869979858
18.2199993133545	0
18.2299995422363	0
18.2399997711182	0
18.25	0
18.2600002288818	42.4044647216797
18.2700004577637	0
18.2800006866455	0
18.2900009155273	13.6750440597534
18.2999992370605	0
18.3099994659424	0
18.3199996948242	0
18.3299999237061	0
18.3400001525879	0
18.3500003814697	0
18.3600006103516	0
18.3700008392334	0
18.3799991607666	14.1414136886597
18.3899993896484	0
18.3999996185303	14.3525648117065
18.4099998474121	0
18.4200000762939	0
18.4300003051758	0
18.4400005340576	13.5316495895386
18.4500007629395	0
18.4599990844727	14.6526432037354
18.4699993133545	0
18.4799995422363	0
18.4899997711182	14.3827610015869
18.5	0
18.5100002288818	28.6995754241943
18.5200004577637	14.0745897293091
18.5300006866455	0
18.5400009155273	0
18.5499992370605	0
18.5599994659424	0
18.5699996948242	0
18.5799999237061	0
18.5900001525879	0
18.6000003814697	14.2755527496338
18.6100006103516	0
18.6200008392334	0
18.6299991607666	27.8075256347656
18.6399993896484	0
18.6499996185303	0
18.6599998474121	0
18.6700000762939	14.2049007415771
18.6800003051758	13.8030815124512
18.6900005340576	0
18.7000007629395	13.923360824585
18.7099990844727	29.4619235992432
18.7199993133545	13.798394203186
18.7299995422363	0
18.7399997711182	27.9289398193359
18.75	0
18.7600002288818	13.704662322998
18.7700004577637	0
18.7800006866455	0
18.7900009155273	0
18.7999992370605	0
18.8099994659424	13.8396625518799
18.8199996948242	0
18.8299999237061	0
18.8400001525879	0
18.8500003814697	18.2691478729248
18.8600006103516	14.1284065246582
18.8700008392334	0
18.8799991607666	0
18.8899993896484	14.335319519043
18.8999996185303	0
18.9099998474121	13.5760116577148
18.9200000762939	14.5208768844604
18.9300003051758	14.1513395309448
18.9400005340576	0
18.9500007629395	0
18.9599990844727	0
18.9699993133545	14.084174156189
18.9799995422363	13.4387969970703
18.9899997711182	13.5114507675171
19	28.1350383758545
19.0100002288818	0
19.0200004577637	0
19.0300006866455	0
19.0400009155273	14.0070600509644
19.0499992370605	0
19.0599994659424	0
19.0699996948242	14.2383975982666
19.0799999237061	0
19.0900001525879	0
19.1000003814697	13.4843416213989
19.1100006103516	0
19.1200008392334	0
19.1299991607666	0
19.1399993896484	4.59389114379883
19.1499996185303	0
19.1599998474121	0
19.1700000762939	0
19.1800003051758	0
19.1900005340576	13.6665172576904
19.2000007629395	0
19.2099990844727	13.7364625930786
19.2199993133545	14.2736740112305
19.2299995422363	4.61835861206055
19.2399997711182	0
19.25	0
19.2600002288818	0
19.2700004577637	0
19.2800006866455	0
19.2900009155273	18.7264099121094
19.2999992370605	14.0958423614502
19.3099994659424	0
19.3199996948242	14.7577590942383
19.3299999237061	0
19.3400001525879	13.4794788360596
19.3500003814697	0
19.3600006103516	13.3093786239624
19.3700008392334	0
19.3799991607666	0
19.3899993896484	13.923360824585
19.3999996185303	14.0454912185669
19.4099998474121	27.8536949157715
19.4200000762939	14.6536016464233
19.4300003051758	0
19.4400005340576	0
19.4500007629395	0
19.4599990844727	0
19.4699993133545	0
19.4799995422363	0
19.4899997711182	0
19.5	0
19.5100002288818	0
19.5200004577637	0
19.5300006866455	0
19.5400009155273	0
19.5499992370605	0
19.5599994659424	0
19.5699996948242	14.3784952163696
19.5799999237061	4.57050704956055
19.5900001525879	0
19.6000003814697	0
19.6100006103516	27.4225234985352
19.6200008392334	29.2463111877441
19.6299991607666	0
19.6399993896484	0
19.6499996185303	0
19.6599998474121	14.0745897293091
19.6700000762939	13.5800457000732
19.6800003051758	14.0992469787598
19.6900005340576	13.8921880722046
19.7000007629395	13.461049079895
19.7099990844727	0
19.7199993133545	13.7477283477783
19.7299995422363	14.0675830841064
19.7399997711182	13.7234716415405
19.75	14.3079328536987
19.7600002288818	27.6104774475098
19.7700004577637	0
19.7800006866455	13.4025745391846
19.7900009155273	0
19.7999992370605	0
19.8099994659424	13.9575576782227
19.8199996948242	0
19.8299999237061	0
19.8400001525879	14.0518503189087
19.8500003814697	13.9555387496948
19.8600006103516	13.5316495895386
19.8700008392334	14.1848449707031
19.8799991607666	0
19.8899993896484	28.2944736480713
19.8999996185303	0
19.9099998474121	14.0301399230957
19.9200000762939	27.6940002441406
19.9300003051758	0
19.9400005340576	0
19.9500007629395	0
19.9599990844727	0
19.9699993133545	0
19.9799995422363	0
19.9899997711182	0
20	0
20.0100002288818	0
20.0200004577637	0
20.0300006866455	28.966194152832
20.0400009155273	0
20.0499992370605	29.2299270629883
20.0599994659424	0
20.0699996948242	0
20.0799999237061	13.9643220901489
20.0900001525879	0
20.1000003814697	13.615611076355
20.1100006103516	28.3010482788086
20.1200008392334	13.7748146057129
20.1299991607666	0
20.1399993896484	14.897162437439
20.1499996185303	32.3700485229492
20.1599998474121	0
20.1700000762939	0
20.1800003051758	14.7450084686279
20.1900005340576	13.7917165756226
20.2000007629395	0
20.2099990844727	14.0302629470825
20.2199993133545	13.5630970001221
20.2299995422363	0
20.2399997711182	13.7733812332153
20.25	32.2891502380371
20.2600002288818	0
20.2700004577637	14.0879373550415
20.2800006866455	0
20.2900009155273	13.8975172042847
20.2999992370605	0
20.3099994659424	0
20.3199996948242	0
20.3299999237061	0
20.3400001525879	14.1335754394531
20.3500003814697	27.8350887298584
20.3600006103516	13.9604759216309
20.3700008392334	0
20.3799991607666	14.1628189086914
20.3899993896484	13.9083576202393
20.3999996185303	0
20.4099998474121	0
20.4200000762939	0
20.4300003051758	0
20.4400005340576	0
20.4500007629395	14.2182855606079
20.4599990844727	0
20.4699993133545	13.9096755981445
20.4799995422363	0
20.4899997711182	0
20.5	0
20.5100002288818	0
20.5200004577637	14.2968463897705
20.5300006866455	0
20.5400009155273	13.7484197616577
20.5499992370605	0
20.5599994659424	14.0745897293091
20.5699996948242	13.8702802658081
20.5799999237061	14.4488306045532
20.5900001525879	13.969554901123
20.6000003814697	0
20.6100006103516	27.3477554321289
20.6200008392334	13.7880325317383
20.6299991607666	0
20.6399993896484	0
20.6499996185303	0
20.6599998474121	0
20.6700000762939	13.1811094284058
20.6800003051758	41.435848236084
20.6900005340576	0
20.7000007629395	0
20.7099990844727	13.3679609298706
20.7199993133545	0
20.7299995422363	0
20.7399997711182	13.74622631073
20.75	13.7012176513672
20.7600002288818	0
20.7700004577637	0
20.7800006866455	13.3141508102417
20.7900009155273	0
20.7999992370605	0
20.8099994659424	13.9469795227051
20.8199996948242	14.0614051818848
20.8299999237061	13.6927366256714
20.8400001525879	14.0301399230957
20.8500003814697	41.2465934753418
20.8600006103516	27.3280487060547
20.8700008392334	0
20.8799991607666	27.3616790771484
20.8899993896484	0
20.8999996185303	13.1691570281982
20.9099998474121	0
20.9200000762939	13.855860710144
20.9300003051758	0
20.9400005340576	0
20.9500007629395	13.8180446624756
20.9599990844727	27.3674545288086
20.9699993133545	14.0464372634888
20.9799995422363	27.9286041259766
20.9899997711182	0
21	4.63366222381592
21.0100002288818	13.902904510498
21.0200004577637	14.3577814102173
21.0300006866455	27.2096347808838
21.0400009155273	14.2164783477783
21.0499992370605	13.8963298797607
21.0599994659424	32.4480285644531
21.0699996948242	42.8101272583008
21.0799999237061	0
21.0900001525879	9.07613945007324
21.1000003814697	0
21.1100006103516	0
21.1200008392334	13.5955495834351
21.1299991607666	4.52150201797485
21.1399993896484	0
21.1499996185303	13.4054498672485
21.1599998474121	14.3525648117065
21.1700000762939	14.2225761413574
21.1800003051758	13.6373729705811
21.1900005340576	14.1019649505615
21.2000007629395	14.3532304763794
21.2099990844727	4.54988288879395
21.2199993133545	0
21.2299995422363	0
21.2399997711182	13.6108808517456
21.25	0
21.2600002288818	0
21.2700004577637	0
21.2800006866455	14.2177391052246
21.2900009155273	27.6060485839844
21.2999992370605	0
21.3099994659424	0
21.3199996948242	13.4532308578491
21.3299999237061	13.512056350708
21.3400001525879	27.9971446990967
21.3500003814697	0
21.3600006103516	14.0512199401855
21.3700008392334	0
21.3799991607666	14.0505981445313
21.3899993896484	0
21.3999996185303	31.5325107574463
21.4099998474121	27.879638671875
21.4200000762939	0
21.4300003051758	55.4975814819336
21.4400005340576	0
21.4500007629395	27.2332725524902
21.4599990844727	14.2594261169434
21.4699993133545	0
21.4799995422363	14.1327838897705
21.4899997711182	14.1243963241577
21.5	27.3122501373291
21.5100002288818	0
21.5200004577637	14.1513395309448
21.5300006866455	0
21.5400009155273	28.2875194549561
21.5499992370605	13.3163356781006
21.5599994659424	13.8194532394409
21.5699996948242	0
21.5799999237061	13.9096755981445
21.5900001525879	13.1634330749512
21.6000003814697	0
21.6100006103516	14.3225526809692
21.6200008392334	0
21.6299991607666	14.2868347167969
21.6399993896484	0
21.6499996185303	0
21.6599998474121	27.6292133331299
21.6700000762939	14.4846887588501
21.6800003051758	28.0583438873291
21.6900005340576	14.2647504806519
21.7000007629395	0
21.7099990844727	0
21.7199993133545	0
21.7299995422363	0
21.7399997711182	0
21.75	13.4067792892456
21.7600002288818	0
21.7700004577637	14.1303272247314
21.7800006866455	42.1852645874023
21.7900009155273	13.315055847168
21.7999992370605	0
21.8099994659424	29.2379531860352
21.8199996948242	13.4777145385742
21.8299999237061	27.5424289703369
21.8400001525879	0
21.8500003814697	28.0737533569336
21.8600006103516	13.408953666687
21.8700008392334	0
21.8799991607666	42.2365837097168
21.8899993896484	28.2953548431396
21.8999996185303	14.3199329376221
21.9099998474121	28.774299621582
21.9200000762939	17.8408432006836
21.9300003051758	0
21.9400005340576	13.3190422058105
21.9500007629395	42.7962875366211
21.9599990844727	0
21.9699993133545	13.8049049377441
21.9799995422363	26.9484615325928
21.9899997711182	27.7565040588379
22	14.2487049102783
22.0100002288818	0
22.0200004577637	0
22.0300006866455	27.2414016723633
22.0400009155273	13.6750440597534
22.0499992370605	18.2424983978271
22.0599994659424	28.1505966186523
22.0699996948242	29.0758190155029
22.0799999237061	13.5849733352661
22.0900001525879	0
22.1000003814697	13.7538270950317
22.1100006103516	0
22.1200008392334	0
22.1299991607666	13.8439989089966
22.1399993896484	41.6012840270996
22.1499996185303	41.1671905517578
22.1599998474121	14.2820119857788
22.1700000762939	18.7355556488037
22.1800003051758	27.9840126037598
22.1900005340576	0
22.2000007629395	27.6302623748779
22.2099990844727	27.7617702484131
22.2199993133545	27.2424602508545
22.2299995422363	0
22.2399997711182	60.6438903808594
22.25	14.0085821151733
22.2600002288818	42.2911338806152
22.2700004577637	14.3621463775635
22.2800006866455	0
22.2900009155273	40.8359260559082
22.2999992370605	101.686004638672
22.3099994659424	41.7706565856934
22.3199996948242	9.04024028778076
22.3299999237061	41.0860557556152
22.3400001525879	41.9578247070313
22.3500003814697	111.421531677246
22.3600006103516	19.1187896728516
22.3700008392334	56.0075874328613
22.3799991607666	13.5074644088745
22.3899993896484	56.3098335266113
22.3999996185303	83.8445205688477
22.4099998474121	42.2382926940918
22.4200000762939	167.041229248047
22.4300003051758	163.680816650391
22.4400005340576	78.9555740356445
22.4500007629395	81.5298919677734
22.4599990844727	18.3079109191895
22.4699993133545	113.532600402832
22.4799995422363	183.273406982422
22.4899997711182	125.885070800781
22.5	141.609008789063
22.5100002288818	231.744918823242
22.5200004577637	228.335067749023
22.5300006866455	2025.98754882813
22.5400009155273	5165.70947265625
22.5499992370605	7170.07666015625
22.5599994659424	8416.265625
22.5699996948242	7535.181640625
22.5799999237061	9341.1318359375
22.5900001525879	10036.107421875
22.6000003814697	12399.6455078125
22.6100006103516	14223.865234375
22.6200008392334	16276.03515625
22.6299991607666	19156.791015625
22.6399993896484	28065.970703125
22.6499996185303	40643.24609375
22.6599998474121	50028.7109375
22.6700000762939	58972.05859375
22.6800003051758	65532.2734375
22.6900005340576	75924.9375
22.7000007629395	93203.6484375
22.7099990844727	117972.5546875
22.7199993133545	152272
22.7299995422363	192061.015625
22.7399997711182	238148.09375
22.75	257486.71875
22.7600002288818	242162.21875
22.7700004577637	198503.03125
22.7800006866455	157414.171875
22.7900009155273	124565.5859375
22.7999992370605	91127.15625
22.8099994659424	62038.76953125
22.8199996948242	45127.85546875
22.8299999237061	33757.7109375
22.8400001525879	23205.8046875
22.8500003814697	15186.388671875
22.8600006103516	10222.224609375
22.8700008392334	5225.76611328125
22.8799991607666	4135.46337890625
22.8899993896484	1904.59741210938
22.8999996185303	575.735961914063
22.9099998474121	144.313842773438
22.9200000762939	111.216903686523
22.9300003051758	162.787887573242
22.9400005340576	183.118850708008
22.9500007629395	82.7957305908203
22.9599990844727	28.2385673522949
22.9699993133545	116.87890625
22.9799995422363	60.238208770752
22.9899997711182	60.0543327331543
23	4.55463075637817
23.0100002288818	50.1506309509277
23.0200004577637	59.8277206420898
23.0300006866455	31.5565776824951
23.0400009155273	55.868824005127
23.0499992370605	0
23.0599994659424	0
23.0699996948242	28.1700382232666
23.0799999237061	54.4271354675293
23.0900001525879	14.2645387649536
23.1000003814697	18.6307754516602
23.1100006103516	0
23.1200008392334	27.6825904846191
23.1299991607666	0
23.1399993896484	13.4819412231445
23.1499996185303	55.4218864440918
23.1599998474121	13.7209444046021
23.1700000762939	14.6526432037354
23.1800003051758	0
23.1900005340576	14.6536016464233
23.2000007629395	0
23.2099990844727	0
23.2199993133545	13.958399772644
23.2299995422363	0
23.2399997711182	0
23.25	0
23.2600002288818	41.3154029846191
23.2700004577637	0
23.2800006866455	0
23.2900009155273	0
23.2999992370605	0
23.3099994659424	0
23.3199996948242	0
23.3299999237061	28.3027267456055
23.3400001525879	0
23.3500003814697	0
23.3600006103516	0
23.3700008392334	0
23.3799991607666	0
23.3899993896484	14.2105598449707
23.3999996185303	0
23.4099998474121	0
23.4200000762939	14.51828956604
23.4300003051758	0
23.4400005340576	13.4179573059082
23.4500007629395	0
23.4599990844727	4.60048007965088
23.4699993133545	0
23.4799995422363	0
23.4899997711182	0
23.5	0
23.5100002288818	0
23.5200004577637	13.6755437850952
23.5300006866455	27.1507415771484
23.5400009155273	0
23.5499992370605	0
23.5599994659424	0
23.5699996948242	0
23.5799999237061	0
23.5900001525879	13.662392616272
23.6000003814697	0
23.6100006103516	0
23.6200008392334	0
23.6299991607666	0
23.6399993896484	13.6045379638672
23.6499996185303	0
23.6599998474121	0
23.6700000762939	13.5849733352661
23.6800003051758	0
23.6900005340576	0
23.7000007629395	0
23.7099990844727	0
23.7199993133545	0
23.7299995422363	0
23.7399997711182	0
23.75	0
23.7600002288818	0
23.7700004577637	0
23.7800006866455	4.47461605072021
23.7900009155273	0
23.7999992370605	0
23.8099994659424	0
23.8199996948242	14.2810535430908
23.8299999237061	13.61696434021
23.8400001525879	0
23.8500003814697	0
23.8600006103516	0
23.8700008392334	14.1284065246582
23.8799991607666	0
23.8899993896484	0
23.8999996185303	0
23.9099998474121	0
23.9200000762939	0
23.9300003051758	0
23.9400005340576	14.1092176437378
23.9500007629395	0
23.9599990844727	0
23.9699993133545	0
23.9799995422363	4.49301624298096
23.9899997711182	0
24	0
24.0100002288818	0
24.0200004577637	0
24.0300006866455	0
24.0400009155273	14.2043952941895
24.0499992370605	14.3360233306885
24.0599994659424	0
24.0699996948242	0
24.0799999237061	0
24.0900001525879	0
24.1000003814697	14.2645387649536
24.1100006103516	0
24.1200008392334	0
24.1299991607666	0
24.1399993896484	28.1739139556885
24.1499996185303	0
24.1599998474121	0
24.1700000762939	0
24.1800003051758	0
24.1900005340576	14.1981716156006
24.2000007629395	0
24.2099990844727	0
24.2199993133545	0
24.2299995422363	0
24.2399997711182	13.6524610519409
24.25	0
24.2600002288818	0
24.2700004577637	0
24.2800006866455	0
24.2900009155273	0
24.2999992370605	0
24.3099994659424	0
24.3199996948242	0
24.3299999237061	0
24.3400001525879	0
24.3500003814697	0
24.3600006103516	14.1858196258545
24.3700008392334	0
24.3799991607666	0
24.3899993896484	0
24.3999996185303	0
24.4099998474121	13.5955495834351
24.4200000762939	27.4812698364258
24.4300003051758	4.60109758377075
24.4400005340576	0
24.4500007629395	0
24.4599990844727	0
24.4699993133545	13.3785610198975
24.4799995422363	0
24.4899997711182	0
24.5	0
24.5100002288818	0
24.5200004577637	0
24.5300006866455	0
24.5400009155273	0
24.5499992370605	0
24.5599994659424	28.7662792205811
24.5699996948242	0
24.5799999237061	0
24.5900001525879	13.8490200042725
24.6000003814697	0
24.6100006103516	0
24.6200008392334	0
24.6299991607666	0
24.6399993896484	13.6111183166504
24.6499996185303	0
24.6599998474121	13.679759979248
24.6700000762939	14.2151184082031
24.6800003051758	0
24.6900005340576	0
24.7000007629395	0
24.7099990844727	0
24.7199993133545	0
24.7299995422363	0
24.7399997711182	0
24.75	0
24.7600002288818	0
24.7700004577637	0
24.7800006866455	13.8294458389282
24.7900009155273	0
24.7999992370605	0
24.8099994659424	0
24.8199996948242	14.1253757476807
24.8299999237061	14.6237850189209
24.8400001525879	0
24.8500003814697	0
24.8600006103516	13.4022998809814
24.8700008392334	13.9759731292725
24.8799991607666	0
24.8899993896484	4.64796829223633
24.8999996185303	27.8974342346191
24.9099998474121	0
24.9200000762939	0
24.9300003051758	0
24.9400005340576	13.8354473114014
24.9500007629395	0
24.9599990844727	0
24.9699993133545	13.9282293319702
24.9799995422363	0
24.9899997711182	0
25	4.39768648147583
25.0100002288818	0
25.0200004577637	0
25.0300006866455	14.1727848052979
25.0400009155273	0
25.0499992370605	0
25.0599994659424	0
25.0699996948242	0
25.0799999237061	0
25.0900001525879	0
25.1000003814697	4.4076623916626
25.1100006103516	0
25.1200008392334	0
25.1299991607666	0
25.1399993896484	0
25.1499996185303	13.8899202346802
25.1599998474121	0
25.1700000762939	27.8958511352539
25.1800003051758	0
25.1900005340576	13.6240386962891
25.2000007629395	0
25.2099990844727	13.461049079895
25.2199993133545	0
25.2299995422363	0
25.2399997711182	0
25.25	0
25.2600002288818	0
25.2700004577637	0
25.2800006866455	4.47548484802246
25.2900009155273	0
25.2999992370605	4.57009029388428
25.3099994659424	0
25.3199996948242	0
25.3299999237061	0
25.3400001525879	0
25.3500003814697	0
25.3600006103516	28.2081184387207
25.3700008392334	0
25.3799991607666	0
25.3899993896484	14.2487049102783
25.3999996185303	0
25.4099998474121	0
25.4200000762939	0
25.4300003051758	13.5274534225464
25.4400005340576	0
25.4500007629395	0
25.4599990844727	4.7031307220459
25.4699993133545	14.0614051818848
25.4799995422363	0
25.4899997711182	18.1623268127441
25.5	14.8036623001099
25.5100002288818	0
25.5200004577637	0
25.5300006866455	13.8357801437378
25.5400009155273	0
25.5499992370605	41.5720291137695
25.5599994659424	0
25.5699996948242	0
25.5799999237061	0
25.5900001525879	0
25.6000003814697	0
25.6100006103516	0
25.6200008392334	0
25.6299991607666	0
25.6399993896484	0
25.6499996185303	13.7922401428223
25.6599998474121	14.2549629211426
25.6700000762939	0
25.6800003051758	0
25.6900005340576	27.712682723999
25.7000007629395	14.1101818084717
25.7099990844727	27.928129196167
25.7199993133545	13.5125465393066
25.7299995422363	13.5722827911377
25.7399997711182	4.62512397766113
25.75	4.41033458709717
25.7600002288818	0
25.7700004577637	0
25.7800006866455	0
25.7900009155273	0
25.7999992370605	0
25.8099994659424	0
25.8199996948242	0
25.8299999237061	0
25.8400001525879	0
25.8500003814697	0
25.8600006103516	14.1029720306396
25.8700008392334	0
25.8799991607666	0
25.8899993896484	0
25.8999996185303	0
25.9099998474121	14.1817331314087
25.9200000762939	28.419605255127
25.9300003051758	0
25.9400005340576	0
25.9500007629395	0
25.9599990844727	0
25.9699993133545	13.8354473114014
25.9799995422363	13.4571046829224
25.9899997711182	13.8690118789673
26	14.2865724563599
26.0100002288818	0
26.0200004577637	0
26.0300006866455	0
26.0400009155273	0
26.0499992370605	13.6108160018921
26.0599994659424	0
26.0699996948242	0
26.0799999237061	0
26.0900001525879	0
26.1000003814697	0
26.1100006103516	0
26.1200008392334	13.6568431854248
26.1299991607666	14.8036623001099
26.1399993896484	0
26.1499996185303	0
26.1599998474121	13.5770349502563
26.1700000762939	0
26.1800003051758	0
26.1900005340576	0
26.2000007629395	14.3079328536987
26.2099990844727	13.9662914276123
26.2199993133545	0
26.2299995422363	0
26.2399997711182	0
26.25	0
26.2600002288818	4.47422647476196
26.2700004577637	27.3742771148682
26.2800006866455	0
26.2900009155273	13.7344617843628
26.2999992370605	0
26.3099994659424	28.4384250640869
26.3199996948242	0
26.3299999237061	0
