TR_S06_PTO_LAO(100)_600c_200mT_1000sh_2hz_2 theta omega_04082026{1}	
2θ, °	Intensity, cps
30.9300003051758	0
30.9400005340576	0
30.9500007629395	0
30.9599990844727	0
30.9699993133545	0
30.9799995422363	0
30.9899997711182	6.99177408218384
31	0
31.0100002288818	0
31.0200004577637	0
31.0300006866455	0
31.0400009155273	0
31.0499992370605	0
31.0599994659424	0
31.0699996948242	0
31.0799999237061	0
31.0900001525879	0
31.1000003814697	0
31.1100006103516	0
31.1200008392334	0
31.1299991607666	0
31.1399993896484	0
31.1499996185303	0
31.1599998474121	0
31.1700000762939	0
31.1800003051758	0
31.1900005340576	0
31.2000007629395	0
31.2099990844727	0
31.2199993133545	0
31.2299995422363	0
31.2399997711182	20.9486865997314
31.25	0
31.2600002288818	0
31.2700004577637	0
31.2800006866455	0
31.2900009155273	0
31.2999992370605	0
31.3099994659424	0
31.3199996948242	0
31.3299999237061	0
31.3400001525879	21.3217372894287
31.3500003814697	0
31.3600006103516	0
31.3700008392334	0
31.3799991607666	0
31.3899993896484	0
31.3999996185303	20.2781867980957
31.4099998474121	0
31.4200000762939	0
31.4300003051758	0
31.4400005340576	0
31.4500007629395	21.3236770629883
31.4599990844727	0
31.4699993133545	0
31.4799995422363	21.6727752685547
31.4899997711182	0
31.5	0
31.5100002288818	21.7752933502197
31.5200004577637	0
31.5300006866455	0
31.5400009155273	0
31.5499992370605	20.8783092498779
31.5599994659424	0
31.5699996948242	0
31.5799999237061	7.18503093719482
31.5900001525879	0
31.6000003814697	0
31.6100006103516	0
31.6200008392334	0
31.6299991607666	0
31.6399993896484	0
31.6499996185303	0
31.6599998474121	0
31.6700000762939	0
31.6800003051758	0
31.6900005340576	0
31.7000007629395	0
31.7099990844727	0
31.7199993133545	0
31.7299995422363	0
31.7399997711182	0
31.75	0
31.7600002288818	0
31.7700004577637	0
31.7800006866455	21.6085720062256
31.7900009155273	0
31.7999992370605	0
31.8099994659424	0
31.8199996948242	0
31.8299999237061	0
31.8400001525879	0
31.8500003814697	0
31.8600006103516	0
31.8700008392334	0
31.8799991607666	0
31.8899993896484	21.091287612915
31.8999996185303	0
31.9099998474121	0
31.9200000762939	0
31.9300003051758	0
31.9400005340576	0
31.9500007629395	21.3479862213135
31.9599990844727	0
31.9699993133545	0
31.9799995422363	0
31.9899997711182	0
32	0
32.0099983215332	22.1542797088623
32.0200004577637	0
32.0299987792969	0
32.0400009155273	0
32.0499992370605	0
32.060001373291	0
32.0699996948242	0
32.0800018310547	0
32.0900001525879	0
32.0999984741211	0
32.1100006103516	0
32.1199989318848	0
32.1300010681152	20.9126415252686
32.1399993896484	0
32.1500015258789	6.70140647888184
32.1599998474121	0
32.1699981689453	0
32.1800003051758	0
32.189998626709	0
32.2000007629395	0
32.2099990844727	0
32.2200012207031	21.0282878875732
32.2299995422363	0
32.2400016784668	0
32.25	0
32.2599983215332	0
32.2700004577637	0
32.2799987792969	0
32.2900009155273	0
32.2999992370605	0
32.310001373291	0
32.3199996948242	0
32.3300018310547	21.2512588500977
32.3400001525879	0
32.3499984741211	0
32.3600006103516	0
32.3699989318848	21.4330406188965
32.3800010681152	0
32.3899993896484	0
32.4000015258789	0
32.4099998474121	0
32.4199981689453	0
32.4300003051758	0
32.439998626709	0
32.4500007629395	0
32.4599990844727	0
32.4700012207031	0
32.4799995422363	0
32.4900016784668	0
32.5	0
32.5099983215332	0
32.5200004577637	0
32.5299987792969	0
32.5400009155273	0
32.5499992370605	0
32.560001373291	0
32.5699996948242	0
32.5800018310547	0
32.5900001525879	0
32.5999984741211	0
32.6100006103516	0
32.6199989318848	0
32.6300010681152	22.111234664917
32.6399993896484	0
32.6500015258789	0
32.6599998474121	0
32.6699981689453	0
32.6800003051758	0
32.689998626709	0
32.7000007629395	0
32.7099990844727	0
32.7200012207031	0
32.7299995422363	0
32.7400016784668	0
32.75	0
32.7599983215332	0
32.7700004577637	0
32.7799987792969	0
32.7900009155273	0
32.7999992370605	0
32.810001373291	0
32.8199996948242	0
32.8300018310547	6.91436100006104
32.8400001525879	21.111478805542
32.8499984741211	0
32.8600006103516	42.2633247375488
32.8699989318848	0
32.8800010681152	0
32.8899993896484	7.13502502441406
32.9000015258789	0
32.9099998474121	0
32.9199981689453	0
32.9300003051758	0
32.939998626709	0
32.9500007629395	0
32.9599990844727	0
32.9700012207031	0
32.9799995422363	0
32.9900016784668	0
33	0
33.0099983215332	0
33.0200004577637	0
33.0299987792969	0
33.0400009155273	0
33.0499992370605	0
33.060001373291	0
33.0699996948242	22.2962017059326
33.0800018310547	0
33.0900001525879	20.5026626586914
33.0999984741211	0
33.1100006103516	0
33.1199989318848	0
33.1300010681152	0
33.1399993896484	0
33.1500015258789	0
33.1599998474121	0
33.1699981689453	0
33.1800003051758	0
33.189998626709	0
33.2000007629395	0
33.2099990844727	0
33.2200012207031	0
33.2299995422363	0
33.2400016784668	21.5431804656982
33.25	21.6328506469727
33.2599983215332	0
33.2700004577637	0
33.2799987792969	0
33.2900009155273	0
33.2999992370605	0
33.310001373291	0
33.3199996948242	0
33.3300018310547	21.1045055389404
33.3400001525879	0
33.3499984741211	20.9433441162109
33.3600006103516	0
33.3699989318848	0
33.3800010681152	0
33.3899993896484	0
33.4000015258789	0
33.4099998474121	0
33.4199981689453	21.9818420410156
33.4300003051758	0
33.439998626709	21.3796691894531
33.4500007629395	0
33.4599990844727	0
33.4700012207031	0
33.4799995422363	0
33.4900016784668	0
33.5	0
33.5099983215332	0
33.5200004577637	0
33.5299987792969	0
33.5400009155273	0
33.5499992370605	48.9916000366211
33.560001373291	21.1852035522461
33.5699996948242	0
33.5800018310547	0
33.5900001525879	0
33.5999984741211	0
33.6100006103516	0
33.6199989318848	0
33.6300010681152	0
33.6399993896484	0
33.6500015258789	0
33.6599998474121	0
33.6699981689453	0
33.6800003051758	21.7005996704102
33.689998626709	0
33.7000007629395	0
33.7099990844727	0
33.7200012207031	0
33.7299995422363	0
33.7400016784668	0
33.75	0
33.7599983215332	0
33.7700004577637	0
33.7799987792969	0
33.7900009155273	21.8080558776855
33.7999992370605	0
33.810001373291	0
33.8199996948242	0
33.8300018310547	0
33.8400001525879	0
33.8499984741211	0
33.8600006103516	0
33.8699989318848	22.1081142425537
33.8800010681152	0
33.8899993896484	0
33.9000015258789	0
33.9099998474121	0
33.9199981689453	0
33.9300003051758	0
33.939998626709	20.8401470184326
33.9500007629395	0
33.9599990844727	0
33.9700012207031	0
33.9799995422363	0
33.9900016784668	0
34	0
34.0099983215332	0
34.0200004577637	0
34.0299987792969	20.6751365661621
34.0400009155273	0
34.0499992370605	0
34.060001373291	0
34.0699996948242	0
34.0800018310547	0
34.0900001525879	0
34.0999984741211	0
34.1100006103516	0
34.1199989318848	21.1642055511475
34.1300010681152	0
34.1399993896484	0
34.1500015258789	0
34.1599998474121	0
34.1699981689453	0
34.1800003051758	0
34.189998626709	0
34.2000007629395	0
34.2099990844727	0
34.2200012207031	0
34.2299995422363	0
34.2400016784668	0
34.25	21.3705043792725
34.2599983215332	21.6039485931396
34.2700004577637	0
34.2799987792969	0
34.2900009155273	0
34.2999992370605	0
34.310001373291	0
34.3199996948242	0
34.3300018310547	0
34.3400001525879	0
34.3499984741211	0
34.3600006103516	0
34.3699989318848	0
34.3800010681152	0
34.3899993896484	0
34.4000015258789	0
34.4099998474121	21.8094367980957
34.4199981689453	0
34.4300003051758	0
34.439998626709	0
34.4500007629395	0
34.4599990844727	0
34.4700012207031	0
34.4799995422363	21.1535835266113
34.4900016784668	21.5550785064697
34.5	0
34.5099983215332	0
34.5200004577637	22.2986392974854
34.5299987792969	0
34.5400009155273	0
34.5499992370605	43.0510749816895
34.560001373291	0
34.5699996948242	0
34.5800018310547	0
34.5900001525879	0
34.5999984741211	0
34.6100006103516	0
34.6199989318848	0
34.6300010681152	0
34.6399993896484	0
34.6500015258789	0
34.6599998474121	21.6887550354004
34.6699981689453	0
34.6800003051758	0
34.689998626709	0
34.7000007629395	0
34.7099990844727	0
34.7200012207031	0
34.7299995422363	0
34.7400016784668	0
34.75	0
34.7599983215332	0
34.7700004577637	0
34.7799987792969	20.9336910247803
34.7900009155273	20.8153343200684
34.7999992370605	0
34.810001373291	0
34.8199996948242	0
34.8300018310547	0
34.8400001525879	0
34.8499984741211	0
34.8600006103516	0
34.8699989318848	6.95361423492432
34.8800010681152	0
34.8899993896484	0
34.9000015258789	21.5350780487061
34.9099998474121	0
34.9199981689453	0
34.9300003051758	0
34.939998626709	0
34.9500007629395	0
34.9599990844727	0
34.9700012207031	0
34.9799995422363	0
34.9900016784668	0
35	6.94717979431152
35.0099983215332	0
35.0200004577637	0
35.0299987792969	0
35.0400009155273	21.0974674224854
35.0499992370605	0
35.060001373291	0
35.0699996948242	0
35.0800018310547	21.5758495330811
35.0900001525879	0
35.0999984741211	0
35.1100006103516	0
35.1199989318848	0
35.1300010681152	0
35.1399993896484	0
35.1500015258789	0
35.1599998474121	0
35.1699981689453	0
35.1800003051758	0
35.189998626709	0
35.2000007629395	21.2476806640625
35.2099990844727	0
35.2200012207031	0
35.2299995422363	0
35.2400016784668	0
35.25	0
35.2599983215332	0
35.2700004577637	0
35.2799987792969	0
35.2900009155273	0
35.2999992370605	0
35.310001373291	0
35.3199996948242	0
35.3300018310547	0
35.3400001525879	0
35.3499984741211	0
35.3600006103516	0
35.3699989318848	0
35.3800010681152	0
35.3899993896484	0
35.4000015258789	0
35.4099998474121	0
35.4199981689453	20.9379138946533
35.4300003051758	0
35.439998626709	0
35.4500007629395	21.5707530975342
35.4599990844727	0
35.4700012207031	0
35.4799995422363	21.0950832366943
35.4900016784668	0
35.5	0
35.5099983215332	0
35.5200004577637	0
35.5299987792969	0
35.5400009155273	0
35.5499992370605	0
35.560001373291	0
35.5699996948242	0
35.5800018310547	0
35.5900001525879	0
35.5999984741211	0
35.6100006103516	0
35.6199989318848	0
35.6300010681152	20.8099002838135
35.6399993896484	21.2747936248779
35.6500015258789	0
35.6599998474121	22.5609321594238
35.6699981689453	0
35.6800003051758	0
35.689998626709	0
35.7000007629395	0
35.7099990844727	21.206148147583
35.7200012207031	0
35.7299995422363	0
35.7400016784668	0
35.75	0
35.7599983215332	0
35.7700004577637	0
35.7799987792969	0
35.7900009155273	0
35.7999992370605	21.8953971862793
35.810001373291	0
35.8199996948242	0
35.8300018310547	0
35.8400001525879	0
35.8499984741211	0
35.8600006103516	0
35.8699989318848	0
35.8800010681152	0
35.8899993896484	0
35.9000015258789	0
35.9099998474121	0
35.9199981689453	0
35.9300003051758	0
35.939998626709	0
35.9500007629395	0
35.9599990844727	0
35.9700012207031	20.8039493560791
35.9799995422363	0
35.9900016784668	0
36	0
36.0099983215332	42.3695259094238
36.0200004577637	0
36.0299987792969	0
36.0400009155273	0
36.0499992370605	0
36.060001373291	0
36.0699996948242	20.9646911621094
36.0800018310547	7.03713607788086
36.0900001525879	0
36.0999984741211	0
36.1100006103516	21.7282810211182
36.1199989318848	0
36.1300010681152	0
36.1399993896484	0
36.1500015258789	0
36.1599998474121	0
36.1699981689453	22.7174377441406
36.1800003051758	0
36.189998626709	0
36.2000007629395	0
36.2099990844727	21.4060325622559
36.2200012207031	0
36.2299995422363	0
36.2400016784668	0
36.25	0
36.2599983215332	0
36.2700004577637	0
36.2799987792969	21.7496337890625
36.2900009155273	0
36.2999992370605	0
36.310001373291	0
36.3199996948242	0
36.3300018310547	21.0181503295898
36.3400001525879	0
36.3499984741211	21.8489780426025
36.3600006103516	0
36.3699989318848	0
36.3800010681152	0
36.3899993896484	0
36.4000015258789	0
36.4099998474121	20.4941024780273
36.4199981689453	0
36.4300003051758	21.1407833099365
36.439998626709	0
36.4500007629395	21.3141746520996
36.4599990844727	0
36.4700012207031	0
36.4799995422363	0
36.4900016784668	0
36.5	0
36.5099983215332	0
36.5200004577637	0
36.5299987792969	0
36.5400009155273	0
36.5499992370605	0
36.560001373291	0
36.5699996948242	0
36.5800018310547	0
36.5900001525879	0
36.5999984741211	0
36.6100006103516	0
36.6199989318848	0
36.6300010681152	0
36.6399993896484	0
36.6500015258789	0
36.6599998474121	0
36.6699981689453	0
36.6800003051758	0
36.689998626709	0
36.7000007629395	0
36.7099990844727	0
36.7200012207031	0
36.7299995422363	0
36.7400016784668	0
36.75	0
36.7599983215332	21.3236770629883
36.7700004577637	0
36.7799987792969	21.2795276641846
36.7900009155273	0
36.7999992370605	0
36.810001373291	0
36.8199996948242	0
36.8300018310547	0
36.8400001525879	0
36.8499984741211	0
36.8600006103516	0
36.8699989318848	0
36.8800010681152	0
36.8899993896484	0
36.9000015258789	0
36.9099998474121	0
36.9199981689453	0
36.9300003051758	0
36.939998626709	0
36.9500007629395	0
36.9599990844727	0
36.9700012207031	0
36.9799995422363	21.2563228607178
36.9900016784668	0
37	21.2376251220703
37.0099983215332	0
37.0200004577637	0
37.0299987792969	0
37.0400009155273	0
37.0499992370605	0
37.060001373291	0
37.0699996948242	0
37.0800018310547	0
37.0900001525879	0
37.0999984741211	0
37.1100006103516	0
37.1199989318848	0
37.1300010681152	0
37.1399993896484	0
37.1500015258789	0
37.1599998474121	0
37.1699981689453	0
37.1800003051758	0
37.189998626709	20.8099002838135
37.2000007629395	22.6954174041748
37.2099990844727	0
37.2200012207031	0
37.2299995422363	0
37.2400016784668	0
37.25	0
37.2599983215332	0
37.2700004577637	0
37.2799987792969	0
37.2900009155273	0
37.2999992370605	0
37.310001373291	21.5332794189453
37.3199996948242	21.2085857391357
37.3300018310547	0
37.3400001525879	0
37.3499984741211	0
37.3600006103516	0
37.3699989318848	0
37.3800010681152	0
37.3899993896484	0
37.4000015258789	21.1720962524414
37.4099998474121	0
37.4199981689453	0
37.4300003051758	0
37.439998626709	0
37.4500007629395	6.70140647888184
37.4599990844727	0
37.4700012207031	0
37.4799995422363	0
37.4900016784668	0
37.5	0
37.5099983215332	0
37.5200004577637	0
37.5299987792969	0
37.5400009155273	0
37.5499992370605	0
37.560001373291	0
37.5699996948242	0
37.5800018310547	0
37.5900001525879	0
37.5999984741211	0
37.6100006103516	0
37.6199989318848	0
37.6300010681152	0
37.6399993896484	0
37.6500015258789	0
37.6599998474121	0
37.6699981689453	0
37.6800003051758	0
37.689998626709	0
37.7000007629395	0
37.7099990844727	0
37.7200012207031	0
37.7299995422363	0
37.7400016784668	0
37.75	0
37.7599983215332	20.9401836395264
37.7700004577637	0
37.7799987792969	0
37.7900009155273	0
37.7999992370605	0
37.810001373291	0
37.8199996948242	0
37.8300018310547	0
37.8400001525879	0
37.8499984741211	20.8286018371582
37.8600006103516	0
37.8699989318848	0
37.8800010681152	0
37.8899993896484	0
37.9000015258789	0
37.9099998474121	0
37.9199981689453	0
37.9300003051758	0
37.939998626709	0
37.9500007629395	0
37.9599990844727	0
37.9700012207031	0
37.9799995422363	0
37.9900016784668	0
38	0
38.0099983215332	0
38.0200004577637	0
38.0299987792969	20.7533111572266
38.0400009155273	0
38.0499992370605	0
38.060001373291	0
38.0699996948242	0
38.0800018310547	0
38.0900001525879	0
38.0999984741211	0
38.1100006103516	0
38.1199989318848	0
38.1300010681152	0
38.1399993896484	0
38.1500015258789	0
38.1599998474121	0
38.1699981689453	0
38.1800003051758	0
38.189998626709	0
38.2000007629395	0
38.2099990844727	0
38.2200012207031	0
38.2299995422363	0
38.2400016784668	0
38.25	0
38.2599983215332	0
38.2700004577637	0
38.2799987792969	0
38.2900009155273	0
38.2999992370605	0
38.310001373291	0
38.3199996948242	0
38.3300018310547	0
38.3400001525879	0
38.3499984741211	0
38.3600006103516	0
38.3699989318848	0
38.3800010681152	0
38.3899993896484	0
38.4000015258789	0
38.4099998474121	0
38.4199981689453	0
38.4300003051758	0
38.439998626709	0
38.4500007629395	0
38.4599990844727	0
38.4700012207031	0
38.4799995422363	0
38.4900016784668	0
38.5	0
38.5099983215332	0
38.5200004577637	0
38.5299987792969	7.03713607788086
38.5400009155273	0
38.5499992370605	0
38.560001373291	0
38.5699996948242	0
38.5800018310547	0
38.5900001525879	0
38.5999984741211	0
38.6100006103516	0
38.6199989318848	0
38.6300010681152	0
38.6399993896484	0
38.6500015258789	0
38.6599998474121	21.6153469085693
38.6699981689453	0
38.6800003051758	0
38.689998626709	0
38.7000007629395	0
38.7099990844727	0
38.7200012207031	0
38.7299995422363	0
38.7400016784668	0
38.75	0
38.7599983215332	0
38.7700004577637	0
38.7799987792969	21.0516262054443
38.7900009155273	0
38.7999992370605	0
38.810001373291	20.9646911621094
38.8199996948242	0
38.8300018310547	0
38.8400001525879	0
38.8499984741211	22.0289249420166
38.8600006103516	0
38.8699989318848	0
38.8800010681152	0
38.8899993896484	0
38.9000015258789	0
38.9099998474121	22.3038711547852
38.9199981689453	0
38.9300003051758	0
38.939998626709	21.5470199584961
38.9500007629395	6.95728254318237
38.9599990844727	0
38.9700012207031	0
38.9799995422363	21.1000537872314
38.9900016784668	0
39	21.1320152282715
39.0099983215332	20.9648876190186
39.0200004577637	0
39.0299987792969	0
39.0400009155273	0
39.0499992370605	0
39.060001373291	0
39.0699996948242	0
39.0800018310547	0
39.0900001525879	0
39.0999984741211	0
39.1100006103516	6.98095273971558
39.1199989318848	0
39.1300010681152	0
39.1399993896484	0
39.1500015258789	0
39.1599998474121	43.5983200073242
39.1699981689453	0
39.1800003051758	0
39.189998626709	0
39.2000007629395	0
39.2099990844727	0
39.2200012207031	22.9668426513672
39.2299995422363	0
39.2400016784668	0
39.25	0
39.2599983215332	0
39.2700004577637	0
39.2799987792969	0
39.2900009155273	0
39.2999992370605	7.00353908538818
39.310001373291	0
39.3199996948242	42.6351318359375
39.3300018310547	43.6324081420898
39.3400001525879	21.7750720977783
39.3499984741211	0
39.3600006103516	0
39.3699989318848	22.3127002716064
39.3800010681152	0
39.3899993896484	0
39.4000015258789	21.572359085083
39.4099998474121	0
39.4199981689453	21.7072563171387
39.4300003051758	0
39.439998626709	0
39.4500007629395	0
39.4599990844727	0
39.4700012207031	0
39.4799995422363	0
39.4900016784668	0
39.5	6.99138498306274
39.5099983215332	0
39.5200004577637	21.0096206665039
39.5299987792969	0
39.5400009155273	49.0827484130859
39.5499992370605	0
39.560001373291	0
39.5699996948242	0
39.5800018310547	0
39.5900001525879	0
39.5999984741211	0
39.6100006103516	21.1701507568359
39.6199989318848	21.497953414917
39.6300010681152	0
39.6399993896484	22.7174377441406
39.6500015258789	0
39.6599998474121	0
39.6699981689453	0
39.6800003051758	0
39.689998626709	0
39.7000007629395	0
39.7099990844727	0
39.7200012207031	22.5939178466797
39.7299995422363	0
39.7400016784668	21.1132698059082
39.75	41.0465774536133
39.7599983215332	20.9797687530518
39.7700004577637	20.7490978240967
39.7799987792969	0
39.7900009155273	0
39.7999992370605	0
39.810001373291	0
39.8199996948242	6.86328792572021
39.8300018310547	0
39.8400001525879	0
39.8499984741211	0
39.8600006103516	21.203670501709
39.8699989318848	21.8356800079346
39.8800010681152	0
39.8899993896484	0
39.9000015258789	0
39.9099998474121	20.6699771881104
39.9199981689453	21.7270259857178
39.9300003051758	0
39.939998626709	0
39.9500007629395	21.1020278930664
39.9599990844727	0
39.9700012207031	21.1214561462402
39.9799995422363	0
39.9900016784668	6.67729330062866
40	0
40.0099983215332	20.8827018737793
40.0200004577637	0
40.0299987792969	0
40.0400009155273	0
40.0499992370605	0
40.060001373291	0
40.0699996948242	21.3699893951416
40.0800018310547	0
40.0900001525879	0
40.0999984741211	0
40.1100006103516	0
40.1199989318848	0
40.1300010681152	28.2966957092285
40.1399993896484	0
40.1500015258789	0
40.1599998474121	0
40.1699981689453	0
40.1800003051758	22.0760631561279
40.189998626709	21.7024211883545
40.2000007629395	21.2512588500977
40.2099990844727	0
40.2200012207031	0
40.2299995422363	21.3701515197754
40.2400016784668	0
40.25	0
40.2599983215332	0
40.2700004577637	0
40.2799987792969	0
40.2900009155273	0
40.2999992370605	0
40.310001373291	0
40.3199996948242	43.3309745788574
40.3300018310547	21.0181503295898
40.3400001525879	0
40.3499984741211	0
40.3600006103516	0
40.3699989318848	0
40.3800010681152	0
40.3899993896484	0
40.4000015258789	0
40.4099998474121	0
40.4199981689453	0
40.4300003051758	0
40.439998626709	0
40.4500007629395	0
40.4599990844727	0
40.4700012207031	0
40.4799995422363	0
40.4900016784668	0
40.5	21.8514423370361
40.5099983215332	0
40.5200004577637	20.9952812194824
40.5299987792969	0
40.5400009155273	0
40.5499992370605	0
40.560001373291	0
40.5699996948242	0
40.5800018310547	0
40.5900001525879	0
40.5999984741211	0
40.6100006103516	0
40.6199989318848	21.6743755340576
40.6300010681152	0
40.6399993896484	0
40.6500015258789	0
40.6599998474121	0
40.6699981689453	0
40.6800003051758	0
40.689998626709	0
40.7000007629395	0
40.7099990844727	0
40.7200012207031	0
40.7299995422363	0
40.7400016784668	0
40.75	0
40.7599983215332	0
40.7700004577637	0
40.7799987792969	0
40.7900009155273	0
40.7999992370605	0
40.810001373291	0
40.8199996948242	43.9210968017578
40.8300018310547	0
40.8400001525879	0
40.8499984741211	0
40.8600006103516	0
40.8699989318848	0
40.8800010681152	0
40.8899993896484	0
40.9000015258789	22.2371215820313
40.9099998474121	0
40.9199981689453	0
40.9300003051758	0
40.939998626709	0
40.9500007629395	0
40.9599990844727	21.2344570159912
40.9700012207031	0
40.9799995422363	0
40.9900016784668	0
41	0
41.0099983215332	0
41.0200004577637	0
41.0299987792969	0
41.0400009155273	0
41.0499992370605	0
41.060001373291	0
41.0699996948242	0
41.0800018310547	0
41.0900001525879	21.0429248809814
41.0999984741211	0
41.1100006103516	20.6474304199219
41.1199989318848	0
41.1300010681152	0
41.1399993896484	0
41.1500015258789	0
41.1599998474121	0
41.1699981689453	0
41.1800003051758	0
41.189998626709	0
41.2000007629395	0
41.2099990844727	21.8093566894531
41.2200012207031	0
41.2299995422363	0
41.2400016784668	0
41.25	0
41.2599983215332	0
41.2700004577637	0
41.2799987792969	0
41.2900009155273	22.7773113250732
41.2999992370605	0
41.310001373291	0
41.3199996948242	0
41.3300018310547	21.2801914215088
41.3400001525879	0
41.3499984741211	42.9808731079102
41.3600006103516	21.0376815795898
41.3699989318848	0
41.3800010681152	0
41.3899993896484	21.7554702758789
41.4000015258789	42.5002632141113
41.4099998474121	0
41.4199981689453	21.2543201446533
41.4300003051758	0
41.439998626709	0
41.4500007629395	0
41.4599990844727	43.04296875
41.4700012207031	0
41.4799995422363	65.66357421875
41.4900016784668	0
41.5	0
41.5099983215332	0
41.5200004577637	22.3862171173096
41.5299987792969	42.5689277648926
41.5400009155273	7.1041316986084
41.5499992370605	0
41.560001373291	43.0086669921875
41.5699996948242	0
41.5800018310547	0
41.5900001525879	21.0397663116455
41.5999984741211	0
41.6100006103516	21.762565612793
41.6199989318848	0
41.6300010681152	0
41.6399993896484	0
41.6500015258789	0
41.6599998474121	0
41.6699981689453	0
41.6800003051758	21.2390556335449
41.689998626709	0
41.7000007629395	0
41.7099990844727	0
41.7200012207031	0
41.7299995422363	22.5395851135254
41.7400016784668	0
41.75	0
41.7599983215332	0
41.7700004577637	0
41.7799987792969	0
41.7900009155273	0
41.7999992370605	0
41.810001373291	0
41.8199996948242	0
41.8300018310547	21.8069400787354
41.8400001525879	0
41.8499984741211	21.5308017730713
41.8600006103516	0
41.8699989318848	0
41.8800010681152	27.6650943756104
41.8899993896484	21.7608299255371
41.9000015258789	0
41.9099998474121	22.6942844390869
41.9199981689453	21.7550659179688
41.9300003051758	0
41.939998626709	0
41.9500007629395	20.9615516662598
41.9599990844727	43.0020713806152
41.9700012207031	21.298755645752
41.9799995422363	42.2122955322266
41.9900016784668	0
42	0
42.0099983215332	21.0946655273438
42.0200004577637	21.3705043792725
42.0299987792969	0
42.0400009155273	0
42.0499992370605	0
42.060001373291	0
42.0699996948242	0
42.0800018310547	21.1107997894287
42.0900001525879	0
42.0999984741211	21.1974925994873
42.1100006103516	0
42.1199989318848	0
42.1300010681152	0
42.1399993896484	0
42.1500015258789	0
42.1599998474121	20.5048179626465
42.1699981689453	0
42.1800003051758	0
42.189998626709	21.1486568450928
42.2000007629395	0
42.2099990844727	0
42.2200012207031	20.7864532470703
42.2299995422363	21.169319152832
42.2400016784668	6.80757236480713
42.25	22.53857421875
42.2599983215332	21.6746997833252
42.2700004577637	0
42.2799987792969	21.6484851837158
42.2900009155273	0
42.2999992370605	0
42.310001373291	22.6439571380615
42.3199996948242	0
42.3300018310547	20.9733867645264
42.3400001525879	0
42.3499984741211	0
42.3600006103516	20.7722568511963
42.3699989318848	21.8607749938965
42.3800010681152	20.7528095245361
42.3899993896484	21.1642055511475
42.4000015258789	0
42.4099998474121	0
42.4199981689453	0
42.4300003051758	0
42.439998626709	0
42.4500007629395	0
42.4599990844727	0
42.4700012207031	0
42.4799995422363	0
42.4900016784668	0
42.5	0
42.5099983215332	0
42.5200004577637	0
42.5299987792969	0
42.5400009155273	0
42.5499992370605	20.8877658843994
42.560001373291	0
42.5699996948242	0
42.5800018310547	0
42.5900001525879	0
42.5999984741211	0
42.6100006103516	0
42.6199989318848	0
42.6300010681152	0
42.6399993896484	21.7024211883545
42.6500015258789	0
42.6599998474121	0
42.6699981689453	21.6911716461182
42.6800003051758	0
42.689998626709	21.6221351623535
42.7000007629395	21.6220264434814
42.7099990844727	0
42.7200012207031	20.8458232879639
42.7299995422363	21.4332733154297
42.7400016784668	0
42.75	0
42.7599983215332	0
42.7700004577637	21.4326190948486
42.7799987792969	22.3113842010498
42.7900009155273	21.2938957214355
42.7999992370605	21.5056324005127
42.810001373291	0
42.8199996948242	0
42.8300018310547	0
42.8400001525879	21.0456256866455
42.8499984741211	0
42.8600006103516	21.0844078063965
42.8699989318848	0
42.8800010681152	0
42.8899993896484	0
42.9000015258789	0
42.9099998474121	21.4314384460449
42.9199981689453	41.8024749755859
42.9300003051758	0
42.939998626709	0
42.9500007629395	0
42.9599990844727	21.1932716369629
42.9700012207031	0
42.9799995422363	43.3953819274902
42.9900016784668	0
43	21.6746997833252
43.0099983215332	0
43.0200004577637	0
43.0299987792969	21.8709354400635
43.0400009155273	0
43.0499992370605	20.4941024780273
43.060001373291	0
43.0699996948242	20.4667282104492
43.0800018310547	21.1898937225342
43.0900001525879	0
43.0999984741211	43.6989784240723
43.1100006103516	21.8709354400635
43.1199989318848	0
43.1300010681152	0
43.1399993896484	21.6005630493164
43.1500015258789	0
43.1599998474121	0
43.1699981689453	0
43.1800003051758	20.9046726226807
43.189998626709	0
43.2000007629395	0
43.2099990844727	0
43.2200012207031	0
43.2299995422363	0
43.2400016784668	0
43.25	0
43.2599983215332	0
43.2700004577637	21.2225303649902
43.2799987792969	0
43.2900009155273	0
43.2999992370605	21.8069400787354
43.310001373291	0
43.3199996948242	0
43.3300018310547	0
43.3400001525879	20.94895362854
43.3499984741211	20.6699771881104
43.3600006103516	0
43.3699989318848	22.510778427124
43.3800010681152	0
43.3899993896484	6.77479696273804
43.4000015258789	0
43.4099998474121	0
43.4199981689453	43.1494979858398
43.4300003051758	20.9451217651367
43.439998626709	21.629581451416
43.4500007629395	0
43.4599990844727	0
43.4700012207031	42.0897598266602
43.4799995422363	0
43.4900016784668	0
43.5	22.0647926330566
43.5099983215332	22.0830917358398
43.5200004577637	0
43.5299987792969	21.572359085083
43.5400009155273	21.6926746368408
43.5499992370605	0
43.560001373291	0
43.5699996948242	21.2302742004395
43.5800018310547	0
43.5900001525879	20.8742713928223
43.5999984741211	0
43.6100006103516	21.5488567352295
43.6199989318848	0
43.6300010681152	0
43.6399993896484	0
43.6500015258789	21.1535835266113
43.6599998474121	0
43.6699981689453	0
43.6800003051758	0
43.689998626709	21.0950832366943
43.7000007629395	0
43.7099990844727	0
43.7200012207031	0
43.7299995422363	0
43.7400016784668	21.892822265625
43.75	0
43.7599983215332	0
43.7700004577637	0
