TR_S11_PTO_STO(100)_580c_150mT_20000sh_5hz_2theta omega_04162026	
16.007999420166	0
16.0128002166748	0
16.017599105835	0
16.0223999023438	0
16.0272006988525	0
16.0319995880127	0
16.0368003845215	0
16.0415992736816	15.5513935089111
16.0464000701904	14.2520303726196
16.0512008666992	0
16.0559997558594	0
16.0608005523682	14.5841722488403
16.0655994415283	19.8877506256104
16.0704002380371	0
16.0751991271973	29.7645263671875
16.0799999237061	0
16.0848007202148	0
16.089599609375	43.6531028747559
16.0944004058838	0
16.0991992950439	14.1946725845337
16.1040000915527	0
16.1088008880615	19.8710498809814
16.1135997772217	0
16.1184005737305	14.5279369354248
16.1231994628906	13.8290195465088
16.1280002593994	14.5749397277832
16.1327991485596	0
16.1375999450684	0
16.1424007415771	29.1989841461182
16.1471996307373	14.5545930862427
16.1520004272461	14.0131130218506
16.1567993164063	0
16.161600112915	0
16.1664009094238	0
16.171199798584	0
16.1760005950928	14.3204364776611
16.1807994842529	0
16.1856002807617	14.3237199783325
16.1903991699219	14.3499126434326
16.1951999664307	29.5814304351807
16.2000007629395	0
16.2047996520996	0
16.2096004486084	0
16.2143993377686	0
16.2192001342773	0
16.2240009307861	14.1890068054199
16.2287998199463	0
16.2336006164551	14.1393241882324
16.2383995056152	28.9752292633057
16.243200302124	14.5568799972534
16.2479991912842	14.7071514129639
16.252799987793	4.72007036209106
16.2576007843018	4.59294128417969
16.2623996734619	0
16.2672004699707	14.143500328064
16.2719993591309	0
16.2768001556396	0
16.2816009521484	14.7749090194702
16.2863998413086	13.9154624938965
16.2912006378174	33.7388916015625
16.2959995269775	4.90570116043091
16.3008003234863	0
16.3055992126465	0
16.3104000091553	0
16.3152008056641	0
16.3199996948242	0
16.324800491333	15.0494728088379
16.3295993804932	14.5839157104492
16.334400177002	28.517578125
16.3391990661621	14.7189598083496
16.3439998626709	14.988091468811
16.3488006591797	29.5093383789063
16.3535995483398	44.2468299865723
16.3584003448486	15.07555103302
16.3631992340088	0
16.3680000305176	0
16.3728008270264	14.5979957580566
16.3775997161865	14.5507125854492
16.3824005126953	14.3365049362183
16.3871994018555	0
16.3920001983643	14.8427038192749
16.3967990875244	0
16.4015998840332	14.4268026351929
16.406400680542	0
16.4111995697021	14.8798856735229
16.4160003662109	19.7196006774902
16.4207992553711	0
16.4256000518799	28.5097694396973
16.4304008483887	0
16.4351997375488	0
16.4400005340576	14.5509443283081
16.4447994232178	14.9518136978149
16.4496002197266	14.2822179794312
16.4543991088867	0
16.4591999053955	0
16.4640007019043	14.6054878234863
16.4687995910645	14.5205392837524
16.4736003875732	0
16.4783992767334	0
16.4832000732422	15.095664024353
16.488000869751	0
16.4927997589111	4.88857984542847
16.4976005554199	0
16.5023994445801	0
16.5072002410889	14.0452041625977
16.511999130249	35.1991233825684
16.5167999267578	0
16.5216007232666	0
16.5263996124268	14.6512575149536
16.5312004089355	14.8259267807007
16.5359992980957	0
16.5408000946045	0
16.5456008911133	0
16.5503997802734	0
16.5552005767822	0
16.5599994659424	0
16.5648002624512	0
16.5695991516113	0
16.5743999481201	14.5922603607178
16.5792007446289	0
16.5839996337891	19.1749210357666
16.5888004302979	0
16.593599319458	15.1217775344849
16.5984001159668	0
16.6032009124756	0
16.6079998016357	0
16.6128005981445	14.9120178222656
16.6175994873047	14.3135242462158
16.6224002838135	0
16.6271991729736	0
16.6319999694824	14.6658887863159
16.6368007659912	28.9987125396729
16.6415996551514	13.7475004196167
16.6464004516602	0
16.6511993408203	0
16.6560001373291	0
16.6608009338379	29.4089679718018
16.665599822998	4.8444504737854
16.6704006195068	14.4367876052856
16.675199508667	14.8198623657227
16.6800003051758	14.6237907409668
16.6847991943359	14.158842086792
16.6895999908447	0
16.6944007873535	0
16.6991996765137	0
16.7040004730225	0
16.7087993621826	4.89315271377563
16.7136001586914	0
16.7183990478516	14.4721403121948
16.7231998443604	0
16.7280006408691	0
16.7327995300293	0
16.7376003265381	14.8625211715698
16.7423992156982	14.5121183395386
16.747200012207	0
16.7520008087158	4.87142038345337
16.756799697876	0
16.7616004943848	0
16.7663993835449	0
16.7712001800537	0
16.7759990692139	14.440637588501
16.7807998657227	29.135347366333
16.7856006622314	19.020471572876
16.7903995513916	14.8453350067139
16.7952003479004	14.1764345169067
16.7999992370605	0
16.8048000335693	0
16.8096008300781	14.1116561889648
16.8143997192383	14.7428216934204
16.8192005157471	0
16.8239994049072	28.2027359008789
16.828800201416	14.7235279083252
16.8335990905762	0
16.838399887085	28.900821685791
16.8432006835938	0
16.8479995727539	4.81398105621338
16.8528003692627	0
16.8575992584229	0
16.8624000549316	0
16.8672008514404	0
16.8719997406006	0
16.8768005371094	0
16.8815994262695	0
16.8864002227783	0
16.8911991119385	0
16.8959999084473	14.6106367111206
16.9008007049561	29.6816387176514
16.9055995941162	14.8045454025269
16.910400390625	0
16.9151992797852	0
16.9200000762939	0
16.9248008728027	14.4326343536377
16.9295997619629	0
16.9344005584717	33.5380325317383
16.9391994476318	15.5702610015869
16.9440002441406	4.60402154922485
16.9487991333008	0
16.9535999298096	13.9911708831787
16.9584007263184	15.3022260665894
16.9631996154785	0
16.9680004119873	0
16.9727993011475	14.2334747314453
16.9776000976563	0
16.982400894165	0
16.9871997833252	14.4867105484009
16.992000579834	0
16.9967994689941	14.1859979629517
17.0016002655029	0
17.0063991546631	0
17.0111999511719	0
17.0160007476807	0
17.0207996368408	0
17.0256004333496	14.8635339736938
17.0303993225098	13.9955596923828
17.0352001190186	0
17.0400009155273	9.25839042663574
17.0447998046875	0
17.0496006011963	0
17.0543994903564	14.3707389831543
17.0592002868652	0
17.0639991760254	14.294075012207
17.0687999725342	0
17.073600769043	15.5334539413452
17.0783996582031	0
17.0832004547119	0
17.0879993438721	43.8995513916016
17.0928001403809	0
17.0976009368896	14.2771339416504
17.1023998260498	0
17.1072006225586	0
17.1119995117188	18.9849891662598
17.1168003082275	29.1948184967041
17.1215991973877	14.5709848403931
17.1263999938965	0
17.1312007904053	29.1756649017334
17.1359996795654	0
17.1408004760742	14.2520303726196
17.1455993652344	0
17.1504001617432	14.9085302352905
17.1551990509033	0
17.1599998474121	14.5594825744629
17.1648006439209	0
17.1695995330811	0
17.1744003295898	0
17.17919921875	0
17.1840000152588	19.1885967254639
17.1888008117676	0
17.1935997009277	28.7326946258545
17.1984004974365	0
17.2031993865967	14.5253057479858
17.2080001831055	0
17.2127990722656	28.1660194396973
17.2175998687744	0
17.2224006652832	0
17.2271995544434	19.0885829925537
17.2320003509521	0
17.2367992401123	14.5004110336304
17.2416000366211	4.59081697463989
17.2464008331299	57.7669334411621
17.25119972229	0
17.2560005187988	0
17.260799407959	0
17.2656002044678	0
17.2703990936279	14.2932796478271
17.2751998901367	14.2130451202393
17.2800006866455	0
17.2847995758057	0
17.2896003723145	14.835205078125
17.2943992614746	0
17.2992000579834	0
17.3040008544922	14.4999160766602
17.3087997436523	4.6123685836792
17.3136005401611	14.5668468475342
17.3183994293213	0
17.3232002258301	14.1585073471069
17.3279991149902	14.1500463485718
17.332799911499	14.2566051483154
17.3376007080078	0
17.342399597168	20.1613597869873
17.3472003936768	0
17.3519992828369	0
17.3568000793457	14.88099193573
17.3616008758545	0
17.3663997650146	0
17.3712005615234	0
17.3759994506836	0
17.3808002471924	15.084264755249
17.3855991363525	0
17.3903999328613	14.1483860015869
17.3952007293701	18.7502670288086
17.3999996185303	0
17.4048004150391	0
17.4095993041992	0
17.414400100708	4.77079296112061
17.4192008972168	0
17.423999786377	4.75108242034912
17.4288005828857	0
17.4335994720459	15.2163934707642
17.4384002685547	0
17.4431991577148	0
17.4479999542236	0
17.4528007507324	13.9802379608154
17.4575996398926	0
17.4624004364014	0
17.4671993255615	19.208948135376
17.4720001220703	0
17.4768009185791	0
17.4815998077393	0
17.486400604248	0
17.4911994934082	15.0833721160889
17.496000289917	0
17.5007991790771	0
17.5055999755859	14.3866310119629
17.5104007720947	14.4616098403931
17.5151996612549	4.84928226470947
17.5200004577637	0
17.5247993469238	0
17.5296001434326	0
17.5344009399414	0
17.5391998291016	29.1262397766113
17.5440006256104	28.6181564331055
17.5487995147705	0
17.5536003112793	0
17.5583992004395	14.2201976776123
17.5631999969482	13.9955596923828
17.568000793457	14.4856405258179
17.5727996826172	14.0864400863647
17.577600479126	0
17.5823993682861	0
17.5872001647949	28.2358684539795
17.5919990539551	0
17.5967998504639	0
17.6016006469727	29.2678565979004
17.6063995361328	14.1969356536865
17.6112003326416	14.1851816177368
17.6159992218018	14.5532007217407
17.6208000183105	4.85410690307617
17.6256008148193	0
17.6303997039795	29.0698375701904
17.6352005004883	14.4172477722168
17.6399993896484	0
17.6448001861572	0
17.6495990753174	19.9588584899902
17.6543998718262	14.2130451202393
17.659200668335	0
17.6639995574951	0
17.6688003540039	14.6485967636108
17.6735992431641	14.5134725570679
17.6784000396729	4.87790775299072
17.6832008361816	0
17.6879997253418	0
17.6928005218506	28.9171905517578
17.6975994110107	0
17.7024002075195	28.8615913391113
17.7071990966797	0
17.7119998931885	29.6941967010498
17.7168006896973	0
17.7215995788574	0
17.7264003753662	0
17.7311992645264	0
17.7360000610352	14.5628547668457
17.7408008575439	14.2362775802612
17.7455997467041	0
17.7504005432129	0
17.755199432373	15.3562641143799
17.7600002288818	0
17.764799118042	14.2572917938232
17.7695999145508	0
17.7744007110596	0
17.7791996002197	28.0291366577148
17.7840003967285	29.4096698760986
17.7887992858887	0
17.7936000823975	15.0994691848755
17.7984008789063	19.0070724487305
17.8031997680664	0
17.8080005645752	0
17.8127994537354	0
17.8176002502441	0
17.8223991394043	0
17.8271999359131	14.3409719467163
17.8320007324219	14.3543367385864
17.836799621582	24.6707916259766
17.8416004180908	0
17.846399307251	14.9785194396973
17.8512001037598	0
17.8560009002686	0
17.8607997894287	4.77959489822388
17.8656005859375	0
17.8703994750977	4.74870204925537
17.8752002716064	15.2962207794189
17.8799991607666	0
17.8847999572754	0
17.8896007537842	0
17.8943996429443	0
17.8992004394531	0
17.9039993286133	19.2013740539551
17.9088001251221	14.6504726409912
17.9136009216309	14.9741106033325
17.918399810791	42.853271484375
17.9232006072998	14.8847103118896
17.92799949646	0
17.9328002929688	0
17.9375991821289	0
17.9423999786377	0
17.9472007751465	0
17.9519996643066	0
17.9568004608154	14.7390394210815
17.9615993499756	14.4206218719482
17.9664001464844	14.5353298187256
17.9712009429932	0
17.9759998321533	14.8625211715698
17.9808006286621	0
17.9855995178223	29.3501777648926
17.9904003143311	45.2433242797852
17.9951992034912	14.6822319030762
18	0
18.0048007965088	0
18.0095996856689	0
18.0144004821777	14.373574256897
18.0191993713379	0
18.0240001678467	0
18.0287990570068	29.1171207427979
18.0335998535156	0
18.0384006500244	28.704309463501
18.0431995391846	0
18.0480003356934	14.998815536499
18.0527992248535	0
18.0576000213623	14.0529651641846
18.0624008178711	14.2746896743774
18.0671997070313	14.2520303726196
18.07200050354	0
18.0767993927002	0
18.081600189209	48.1058044433594
18.0863990783691	0
18.0911998748779	14.4252128601074
18.0960006713867	14.4401388168335
18.1007995605469	0
18.1056003570557	15.3142795562744
18.1103992462158	0
18.1152000427246	28.879524230957
18.1200008392334	0
18.1247997283936	0
18.1296005249023	0
18.1343994140625	0
18.1392002105713	14.2887134552002
18.1439990997314	0
18.1487998962402	0
18.153600692749	0
18.1583995819092	0
18.163200378418	14.4294347763062
18.1679992675781	0
18.1728000640869	14.1962985992432
18.1776008605957	13.9911708831787
18.1823997497559	43.5161972045898
18.1872005462646	14.3013114929199
18.1919994354248	4.88857984542847
18.1968002319336	14.8033962249756
18.2015991210938	0
18.2063999176025	13.7986755371094
18.2112007141113	14.4948930740356
18.2159996032715	0
18.2208003997803	0
18.2255992889404	14.4092922210693
18.2304000854492	0
18.235200881958	0
18.2399997711182	28.430025100708
18.244800567627	14.1624994277954
18.2495994567871	19.1856708526611
18.2544002532959	0
18.2591991424561	14.6029510498047
18.2639999389648	0
18.2688007354736	0
18.2735996246338	0
18.2784004211426	0
18.2831993103027	0
18.2880001068115	0
18.2928009033203	13.9451904296875
18.2975997924805	14.8579063415527
18.3024005889893	4.84315776824951
18.3071994781494	29.478364944458
18.3120002746582	0
18.3167991638184	14.5545930862427
18.3215999603271	4.70980739593506
18.3264007568359	0
18.3311996459961	0
18.3360004425049	14.1206531524658
18.340799331665	14.5441493988037
18.3456001281738	0
18.3504009246826	0
18.3551998138428	0
18.3600006103516	0
18.3647994995117	0
18.3696002960205	0
18.3743991851807	14.5411968231201
18.3791999816895	0
18.3840007781982	14.7156114578247
18.3887996673584	0
18.3936004638672	0
18.3983993530273	0
18.4032001495361	0
18.4080009460449	0
18.4127998352051	0
18.4176006317139	0
18.422399520874	0
18.4272003173828	0
18.431999206543	14.5979957580566
18.4368000030518	0
18.4416007995605	0
18.4463996887207	32.8885192871094
18.4512004852295	14.4601860046387
18.4559993743896	0
18.4608001708984	0
18.4655990600586	0
18.4703998565674	0
18.4752006530762	14.7297334671021
18.4799995422363	0
18.4848003387451	0
18.4895992279053	0
18.4944000244141	0
18.4992008209229	14.9691715240479
18.503999710083	13.9978275299072
18.5088005065918	28.5128421783447
18.513599395752	0
18.5184001922607	29.6125450134277
18.5231990814209	14.9902076721191
18.5279998779297	14.4694910049438
18.5328006744385	14.7264614105225
18.5375995635986	0
18.5424003601074	0
18.5471992492676	0
18.5520000457764	14.6029510498047
18.5568008422852	4.79563856124878
18.5615997314453	29.3342571258545
18.5664005279541	0
18.5711994171143	14.517297744751
18.576000213623	0
18.5807991027832	14.6272449493408
18.585599899292	4.52683925628662
18.5904006958008	43.9753684997559
18.5951995849609	0
18.6000003814697	28.3766784667969
18.6047992706299	15.1585836410522
18.6096000671387	0
18.6144008636475	30.0797519683838
18.6191997528076	4.77190494537354
18.6240005493164	14.6623201370239
18.6287994384766	14.480489730835
18.6336002349854	0
18.6383991241455	0
18.6431999206543	15.0068216323853
18.6480007171631	0
18.6527996063232	43.6796531677246
18.657600402832	14.6464242935181
18.6623992919922	0
18.667200088501	0
18.6720008850098	14.3630933761597
18.6767997741699	0
18.6816005706787	14.8025007247925
18.6863994598389	30.659517288208
18.6912002563477	13.8662128448486
18.6959991455078	0
18.7007999420166	43.866569519043
18.7056007385254	0
18.7103996276855	0
18.7152004241943	0
18.7199993133545	0
18.7248001098633	14.1059703826904
18.7296009063721	43.9809608459473
18.7343997955322	0
18.739200592041	0
18.7439994812012	0
18.74880027771	0
18.7535991668701	14.4449834823608
18.7583999633789	0
18.7632007598877	14.5342216491699
18.7679996490479	0
18.7728004455566	0
18.7775993347168	29.2426376342773
18.7824001312256	14.5205392837524
18.7872009277344	44.1053924560547
18.7919998168945	14.2881107330322
18.7968006134033	33.1667594909668
18.8015995025635	14.5904207229614
18.8064002990723	29.3610858917236
18.8111991882324	15.2019958496094
18.8159999847412	14.6093683242798
18.82080078125	14.5806732177734
18.8255996704102	0
18.8304004669189	4.59294128417969
18.8351993560791	0
18.8400001525879	0
18.8448009490967	14.2822179794312
18.8495998382568	14.7058181762695
18.8544006347656	0
18.8591995239258	0
18.8640003204346	13.8996820449829
18.8687992095947	0
18.8736000061035	14.7493648529053
18.8784008026123	0
18.8831996917725	14.8111763000488
18.8880004882813	0
18.8927993774414	29.0434226989746
18.8976001739502	0
18.9023990631104	28.987060546875
18.9071998596191	0
18.9120006561279	14.5612936019897
18.9167995452881	0
18.9216003417969	14.765191078186
18.926399230957	0
18.9312000274658	0
18.9360008239746	0
18.9407997131348	14.6469030380249
18.9456005096436	4.63460779190063
18.9503993988037	0
18.9552001953125	14.2322082519531
18.9599990844727	14.4229583740234
18.9647998809814	15.2705326080322
18.9696006774902	45.2341423034668
18.9743995666504	0
18.9792003631592	0
18.9839992523193	19.1130332946777
18.9888000488281	0
18.9936008453369	4.86337947845459
18.9983997344971	0
19.0032005310059	0
19.007999420166	0
19.0128002166748	4.8964695930481
19.017599105835	0
19.0223999023438	0
19.0272006988525	28.9869899749756
19.0319995880127	0
19.0368003845215	4.87522506713867
19.0415992736816	14.1260690689087
19.0464000701904	15.0901231765747
19.0512008666992	0
19.0559997558594	15.3562641143799
19.0608005523682	0
19.0655994415283	14.1926193237305
19.0704002380371	18.614372253418
19.0751991271973	0
19.0799999237061	0
19.0848007202148	0
19.089599609375	57.3353691101074
19.0944004058838	0
19.0991992950439	14.9785194396973
19.1040000915527	14.8377103805542
19.1088008880615	29.5406703948975
19.1135997772217	0
19.1184005737305	14.1732912063599
19.1231994628906	0
19.1280002593994	0
19.1327991485596	14.7749090194702
19.1375999450684	33.4421119689941
19.1424007415771	14.7670221328735
19.1471996307373	20.1206016540527
19.1520004272461	0
19.1567993164063	0
19.161600112915	28.7867755889893
19.1664009094238	0
19.171199798584	15.084264755249
19.1760005950928	14.1926193237305
19.1807994842529	0
19.1856002807617	45.3012542724609
19.1903991699219	14.4727659225464
19.1951999664307	14.0064611434937
19.2000007629395	28.7436084747314
19.2047996520996	29.6089458465576
19.2096004486084	0
19.2143993377686	14.0696296691895
19.2192001342773	14.154351234436
19.2240009307861	14.7578449249268
19.2287998199463	14.3409719467163
19.2336006164551	14.628716468811
19.2383995056152	0
19.243200302124	14.9224271774292
19.2479991912842	15.196310043335
19.252799987793	29.0303230285645
19.2576007843018	14.6248788833618
19.2623996734619	14.7980251312256
19.2672004699707	28.8044109344482
19.2719993591309	15.0385332107544
19.2768001556396	28.3788414001465
19.2816009521484	14.2100830078125
19.2863998413086	0
19.2912006378174	14.6932439804077
19.2959995269775	4.60123205184937
19.3008003234863	29.6507568359375
19.3055992126465	29.8588008880615
19.3104000091553	28.8832721710205
19.3152008056641	18.48020362854
19.3199996948242	14.6224298477173
19.324800491333	0
19.3295993804932	4.65293312072754
19.334400177002	4.52683925628662
19.3391990661621	14.6224298477173
19.3439998626709	19.5100917816162
19.3488006591797	14.9982538223267
19.3535995483398	4.91873359680176
19.3584003448486	28.5686321258545
19.3631992340088	0
19.3680000305176	14.7534456253052
19.3728008270264	0
19.3775997161865	0
19.3824005126953	14.7617902755737
19.3871994018555	29.5294723510742
19.3920001983643	0
19.3967990875244	14.7405776977539
19.4015998840332	29.3855972290039
19.406400680542	0
19.4111995697021	0
19.4160003662109	28.9234809875488
19.4207992553711	4.89867687225342
19.4256000518799	28.1939105987549
19.4304008483887	0
19.4351997375488	0
19.4400005340576	0
19.4447994232178	18.7850971221924
19.4496002197266	14.979549407959
19.4543991088867	13.996000289917
19.4591999053955	29.133337020874
19.4640007019043	0
19.4687995910645	0
19.4736003875732	14.1393241882324
19.4783992767334	0
19.4832000732422	14.4003400802612
19.488000869751	43.926399230957
19.4927997589111	0
19.4976005554199	0
19.5023994445801	14.0920763015747
19.5072002410889	29.5490779876709
19.511999130249	0
19.5167999267578	0
19.5216007232666	14.1206531524658
19.5263996124268	0
19.5312004089355	15.0050535202026
19.5359992980957	29.9742755889893
19.5408000946045	14.2883262634277
19.5456008911133	14.2612047195435
19.5503997802734	28.7056560516357
19.5552005767822	63.0213012695313
19.5599994659424	14.7152891159058
19.5648002624512	14.622200012207
19.5695991516113	29.2637786865234
19.5743999481201	29.0302829742432
19.5792007446289	72.4856185913086
19.5839996337891	0
19.5888004302979	58.2071151733398
19.593599319458	28.6633739471436
19.5984001159668	28.7744541168213
19.6032009124756	19.4461994171143
19.6079998016357	14.2491540908813
19.6128005981445	28.73264503479
19.6175994873047	0
19.6224002838135	29.350959777832
19.6271991729736	14.3514804840088
19.6319999694824	0
19.6368007659912	73.9259719848633
19.6415996551514	44.101749420166
19.6464004516602	29.154655456543
19.6511993408203	0
19.6560001373291	0
19.6608009338379	28.9661693572998
19.665599822998	0
19.6704006195068	0
19.675199508667	0
19.6800003051758	14.993932723999
19.6847991943359	19.3419952392578
19.6895999908447	0
19.6944007873535	14.5518579483032
19.6991996765137	14.8140802383423
19.7040004730225	14.215048789978
19.7087993621826	0
19.7136001586914	0
19.7183990478516	0
19.7231998443604	33.9871215820313
19.7280006408691	14.6423664093018
19.7327995300293	4.65332365036011
19.7376003265381	13.8996820449829
19.7423992156982	0
19.747200012207	14.2064409255981
19.7520008087158	0
19.756799697876	0
19.7616004943848	15.2163934707642
19.7663993835449	28.0462074279785
19.7712001800537	0
19.7759990692139	43.316822052002
19.7807998657227	43.4470367431641
19.7856006622314	14.0914573669434
19.7903995513916	19.0492172241211
19.7952003479004	9.69447612762451
19.7999992370605	14.8972053527832
19.8048000335693	29.3983478546143
19.8096008300781	43.3401679992676
19.8143997192383	0
19.8192005157471	14.3986740112305
19.8239994049072	14.1116561889648
19.828800201416	14.1573286056519
19.8335990905762	28.8300876617432
19.838399887085	0
19.8432006835938	0
19.8479995727539	28.0142059326172
19.8528003692627	14.634575843811
19.8575992584229	29.4267139434814
19.8624000549316	28.9726085662842
19.8672008514404	28.3784370422363
19.8719997406006	58.3266563415527
19.8768005371094	18.7658081054688
19.8815994262695	0
19.8864002227783	0
19.8911991119385	13.9011430740356
19.8959999084473	14.0696086883545
19.9008007049561	33.8451309204102
19.9055995941162	19.4848918914795
19.910400390625	43.6782646179199
19.9151992797852	18.7253971099854
19.9200000762939	43.7784233093262
19.9248008728027	42.9260025024414
19.9295997619629	29.5208187103271
19.9344005584717	0
19.9391994476318	0
19.9440002441406	43.3718681335449
19.9487991333008	43.6195945739746
19.9535999298096	14.3845243453979
19.9584007263184	29.2737617492676
19.9631996154785	14.6050987243652
19.9680004119873	58.0467910766602
19.9727993011475	29.2889137268066
19.9776000976563	14.1240129470825
19.982400894165	28.7499694824219
19.9871997833252	43.622802734375
19.992000579834	0
19.9967994689941	58.3209457397461
20.0016002655029	59.0685806274414
20.0063991546631	0
20.0111999511719	38.4309997558594
20.0160007476807	19.2704219818115
20.0207996368408	19.5090465545654
20.0256004333496	14.2190837860107
20.0303993225098	28.9407939910889
20.0352001190186	58.5739402770996
20.0400009155273	28.5329761505127
20.0447998046875	42.9260482788086
20.0496006011963	0
20.0543994903564	29.1745223999023
20.0592002868652	4.73298311233521
20.0639991760254	14.3967752456665
20.0687999725342	4.81621217727661
20.073600769043	44.346508026123
20.0783996582031	58.9775581359863
20.0832004547119	14.0072288513184
20.0879993438721	29.4947662353516
20.0928001403809	0
20.0976009368896	44.1254386901855
20.1023998260498	13.7415246963501
20.1072006225586	0
20.1119995117188	28.473237991333
20.1168003082275	0
20.1215991973877	0
20.1263999938965	15.0076732635498
20.1312007904053	29.1000633239746
20.1359996795654	0
20.1408004760742	58.5494117736816
20.1455993652344	0
