TR_S07_PTO_STO(100)_600c_variable pressure_2000sh_3hz_2theta omega_04102026{1}	
2θ, °	Intensity, cps
28.7759990692139	0
28.7807998657227	14.447452545166
28.7856006622314	0
28.7903995513916	14.0535945892334
28.7952003479004	14.7450618743896
28.7999992370605	0
28.8048000335693	0
28.8096008300781	0
28.8143997192383	14.1079721450806
28.8192005157471	0
28.8239994049072	0
28.828800201416	0
28.8335990905762	0
28.838399887085	0
28.8432006835938	14.4567623138428
28.8479995727539	0
28.8528003692627	14.7728176116943
28.8575992584229	0
28.8624000549316	0
28.8672008514404	0
28.8719997406006	0
28.8768005371094	0
28.8815994262695	0
28.8864002227783	0
28.8911991119385	0
28.8959999084473	0
28.9008007049561	0
28.9055995941162	0
28.910400390625	0
28.9151992797852	0
28.9200000762939	0
28.9248008728027	0
28.9295997619629	14.9515504837036
28.9344005584717	0
28.9391994476318	14.4531345367432
28.9440002441406	0
28.9487991333008	0
28.9535999298096	0
28.9584007263184	0
28.9631996154785	0
28.9680004119873	13.9288558959961
28.9727993011475	0
28.9776000976563	0
28.982400894165	0
28.9871997833252	0
28.992000579834	14.1764345169067
28.9967994689941	14.0798320770264
29.0016002655029	0
29.0063991546631	0
29.0111999511719	0
29.0160007476807	0
29.0207996368408	0
29.0256004333496	14.7156114578247
29.0303993225098	29.0646190643311
29.0352001190186	0
29.0400009155273	0
29.0447998046875	0
29.0496006011963	28.4918212890625
29.0543994903564	28.7517871856689
29.0592002868652	0
29.0639991760254	0
29.0687999725342	0
29.073600769043	0
29.0783996582031	0
29.0832004547119	0
29.0879993438721	14.6870994567871
29.0928001403809	0
29.0976009368896	0
29.1023998260498	0
29.1072006225586	0
29.1119995117188	0
29.1168003082275	0
29.1215991973877	0
29.1263999938965	0
29.1312007904053	0
29.1359996795654	0
29.1408004760742	0
29.1455993652344	0
29.1504001617432	14.0667505264282
29.1551990509033	0
29.1599998474121	0
29.1648006439209	0
29.1695995330811	14.1072177886963
29.1744003295898	0
29.17919921875	0
29.1840000152588	0
29.1888008117676	0
29.1935997009277	0
29.1984004974365	0
29.2031993865967	0
29.2080001831055	0
29.2127990722656	0
29.2175998687744	0
29.2224006652832	13.877402305603
29.2271995544434	0
29.2320003509521	0
29.2367992401123	0
29.2416000366211	15.3270845413208
29.2464008331299	14.5796422958374
29.25119972229	0
29.2560005187988	0
29.260799407959	0
29.2656002044678	0
29.2703990936279	0
29.2751998901367	0
29.2800006866455	0
29.2847995758057	0
29.2896003723145	0
29.2943992614746	0
29.2992000579834	0
29.3040008544922	0
29.3087997436523	0
29.3136005401611	0
29.3183994293213	0
29.3232002258301	0
29.3279991149902	0
29.332799911499	0
29.3376007080078	0
29.342399597168	0
29.3472003936768	4.85146379470825
29.3519992828369	0
29.3568000793457	0
29.3616008758545	0
29.3663997650146	0
29.3712005615234	0
29.3759994506836	0
29.3808002471924	0
29.3855991363525	0
29.3903999328613	0
29.3952007293701	0
29.3999996185303	0
29.4048004150391	0
29.4095993041992	0
29.414400100708	0
29.4192008972168	0
29.423999786377	0
29.4288005828857	0
29.4335994720459	0
29.4384002685547	0
29.4431991577148	0
29.4479999542236	0
29.4528007507324	0
29.4575996398926	0
29.4624004364014	0
29.4671993255615	0
29.4720001220703	0
29.4768009185791	13.9777250289917
29.4815998077393	0
29.486400604248	0
29.4911994934082	0
29.496000289917	0
29.5007991790771	14.6424903869629
29.5055999755859	0
29.5104007720947	0
29.5151996612549	0
29.5200004577637	4.80421543121338
29.5247993469238	0
29.5296001434326	0
29.5344009399414	0
29.5391998291016	0
29.5440006256104	0
29.5487995147705	0
29.5536003112793	0
29.5583992004395	0
29.5631999969482	14.9799137115479
29.568000793457	0
29.5727996826172	0
29.577600479126	0
29.5823993682861	0
29.5872001647949	0
29.5919990539551	0
29.5967998504639	0
29.6016006469727	0
29.6063995361328	0
29.6112003326416	0
29.6159992218018	14.3397197723389
29.6208000183105	0
29.6256008148193	0
29.6303997039795	0
29.6352005004883	0
29.6399993896484	0
29.6448001861572	0
29.6495990753174	0
29.6543998718262	0
29.659200668335	0
29.6639995574951	0
29.6688003540039	0
29.6735992431641	0
29.6784000396729	0
29.6832008361816	14.2086248397827
29.6879997253418	15.2660112380981
29.6928005218506	0
29.6975994110107	0
29.7024002075195	0
29.7071990966797	0
29.7119998931885	0
29.7168006896973	0
29.7215995788574	0
29.7264003753662	0
29.7311992645264	0
29.7360000610352	0
29.7408008575439	14.4414501190186
29.7455997467041	0
29.7504005432129	0
29.755199432373	0
29.7600002288818	14.7493648529053
29.764799118042	0
29.7695999145508	0
29.7744007110596	0
29.7791996002197	0
29.7840003967285	0
29.7887992858887	0
29.7936000823975	0
29.7984008789063	0
29.8031997680664	0
29.8080005645752	0
29.8127994537354	0
29.8176002502441	0
29.8223991394043	0
29.8271999359131	0
29.8320007324219	0
29.836799621582	0
29.8416004180908	0
29.846399307251	0
29.8512001037598	0
29.8560009002686	0
29.8607997894287	0
29.8656005859375	0
29.8703994750977	0
29.8752002716064	0
29.8799991607666	0
29.8847999572754	0
29.8896007537842	0
29.8943996429443	0
29.8992004394531	0
29.9039993286133	0
29.9088001251221	0
29.9136009216309	0
29.918399810791	0
29.9232006072998	0
29.92799949646	0
29.9328002929688	13.8922634124756
29.9375991821289	0
29.9423999786377	0
29.9472007751465	14.7493648529053
29.9519996643066	0
29.9568004608154	0
29.9615993499756	0
29.9664001464844	0
29.9712009429932	0
29.9759998321533	0
29.9808006286621	0
29.9855995178223	0
29.9904003143311	0
29.9951992034912	0
30	0
30.0048007965088	14.6474208831787
30.0095996856689	0
30.0144004821777	0
30.0191993713379	14.4616708755493
30.0240001678467	0
30.0287990570068	0
30.0335998535156	0
30.0384006500244	4.60402154922485
30.0431995391846	0
30.0480003356934	0
30.0527992248535	0
30.0576000213623	0
30.0624008178711	0
30.0671997070313	15.084264755249
30.07200050354	14.4633073806763
30.0767993927002	0
30.081600189209	0
30.0863990783691	14.9799137115479
30.0911998748779	0
30.0960006713867	0
30.1007995605469	0
30.1056003570557	0
30.1103992462158	0
30.1152000427246	14.3262329101563
30.1200008392334	0
30.1247997283936	0
30.1296005249023	0
30.1343994140625	0
30.1392002105713	0
30.1439990997314	0
30.1487998962402	0
30.153600692749	0
30.1583995819092	0
30.163200378418	0
30.1679992675781	0
30.1728000640869	0
30.1776008605957	0
30.1823997497559	15.1707563400269
30.1872005462646	0
30.1919994354248	0
30.1968002319336	0
30.2015991210938	0
30.2063999176025	0
30.2112007141113	0
30.2159996032715	0
30.2208003997803	0
30.2255992889404	0
30.2304000854492	0
30.235200881958	0
30.2399997711182	15.3700065612793
30.244800567627	0
30.2495994567871	0
30.2544002532959	14.1810207366943
30.2591991424561	0
30.2639999389648	0
30.2688007354736	0
30.2735996246338	0
30.2784004211426	0
30.2831993103027	0
30.2880001068115	0
30.2928009033203	0
30.2975997924805	0
30.3024005889893	0
30.3071994781494	13.9941720962524
30.3120002746582	0
30.3167991638184	0
30.3215999603271	14.7578449249268
30.3264007568359	0
30.3311996459961	0
30.3360004425049	0
30.340799331665	0
30.3456001281738	0
30.3504009246826	0
30.3551998138428	0
30.3600006103516	0
30.3647994995117	0
30.3696002960205	0
30.3743991851807	0
30.3791999816895	0
30.3840007781982	0
30.3887996673584	0
30.3936004638672	0
30.3983993530273	0
30.4032001495361	0
30.4080009460449	0
30.4127998352051	0
30.4176006317139	0
30.422399520874	0
30.4272003173828	0
30.431999206543	0
30.4368000030518	0
30.4416007995605	0
30.4463996887207	0
30.4512004852295	0
30.4559993743896	0
30.4608001708984	0
30.4655990600586	14.3191909790039
30.4703998565674	0
30.4752006530762	0
30.4799995422363	15.1707563400269
30.4848003387451	0
30.4895992279053	0
30.4944000244141	0
30.4992008209229	0
30.503999710083	0
30.5088005065918	0
30.513599395752	0
30.5184001922607	0
30.5231990814209	0
30.5279998779297	0
30.5328006744385	0
30.5375995635986	0
30.5424003601074	0
30.5471992492676	0
30.5520000457764	14.8124542236328
30.5568008422852	0
30.5615997314453	0
30.5664005279541	14.440637588501
30.5711994171143	0
30.576000213623	0
30.5807991027832	0
30.585599899292	0
30.5904006958008	0
30.5951995849609	14.2520380020142
30.6000003814697	0
30.6047992706299	0
30.6096000671387	0
30.6144008636475	15.1029529571533
30.6191997528076	0
30.6240005493164	0
30.6287994384766	14.14719581604
30.6336002349854	0
30.6383991241455	14.3535223007202
30.6431999206543	0
30.6480007171631	0
30.6527996063232	0
30.657600402832	0
30.6623992919922	0
30.667200088501	0
30.6720008850098	0
30.6767997741699	0
30.6816005706787	0
30.6863994598389	0
30.6912002563477	0
30.6959991455078	0
30.7007999420166	14.881383895874
30.7056007385254	0
30.7103996276855	0
30.7152004241943	0
30.7199993133545	18.9282932281494
30.7248001098633	0
30.7296009063721	0
30.7343997955322	0
30.739200592041	0
30.7439994812012	0
30.74880027771	0
30.7535991668701	0
30.7583999633789	14.1822099685669
30.7632007598877	0
30.7679996490479	0
30.7728004455566	0
30.7775993347168	0
30.7824001312256	0
30.7872009277344	0
30.7919998168945	0
30.7968006134033	0
30.8015995025635	0
30.8064002990723	0
30.8111991882324	0
30.8159999847412	14.2613496780396
30.82080078125	0
30.8255996704102	0
30.8304004669189	14.2086248397827
30.8351993560791	0
30.8400001525879	0
30.8448009490967	0
30.8495998382568	0
30.8544006347656	0
30.8591995239258	0
30.8640003204346	0
30.8687992095947	14.8540868759155
30.8736000061035	0
30.8784008026123	0
30.8831996917725	0
30.8880004882813	0
30.8927993774414	0
30.8976001739502	0
30.9023990631104	0
30.9071998596191	0
30.9120006561279	0
30.9167995452881	0
30.9216003417969	0
30.926399230957	15.1494274139404
30.9312000274658	14.3989162445068
30.9360008239746	0
30.9407997131348	0
30.9456005096436	0
30.9503993988037	0
30.9552001953125	0
30.9599990844727	0
30.9647998809814	0
30.9696006774902	0
30.9743995666504	14.7679634094238
30.9792003631592	14.4518232345581
30.9839992523193	0
30.9888000488281	0
30.9936008453369	0
30.9983997344971	0
31.0032005310059	0
31.007999420166	0
31.0128002166748	0
31.017599105835	0
31.0223999023438	14.550518989563
31.0272006988525	0
31.0319995880127	0
31.0368003845215	0
31.0415992736816	0
31.0464000701904	0
31.0512008666992	0
31.0559997558594	0
31.0608005523682	0
31.0655994415283	0
31.0704002380371	0
31.0751991271973	0
31.0799999237061	14.8859739303589
31.0848007202148	14.2951545715332
31.089599609375	0
31.0944004058838	0
31.0991992950439	0
31.1040000915527	14.4458265304565
31.1088008880615	14.4401178359985
31.1135997772217	0
31.1184005737305	0
31.1231994628906	0
31.1280002593994	0
31.1327991485596	0
31.1375999450684	14.942346572876
31.1424007415771	0
31.1471996307373	0
31.1520004272461	14.3815746307373
31.1567993164063	0
31.161600112915	0
31.1664009094238	0
31.171199798584	0
31.1760005950928	0
31.1807994842529	0
31.1856002807617	0
31.1903991699219	0
31.1951999664307	0
31.2000007629395	0
31.2047996520996	0
31.2096004486084	0
31.2143993377686	0
31.2192001342773	0
31.2240009307861	0
31.2287998199463	0
31.2336006164551	0
31.2383995056152	0
31.243200302124	0
31.2479991912842	14.4172477722168
31.252799987793	0
31.2576007843018	0
31.2623996734619	0
31.2672004699707	4.75108242034912
31.2719993591309	0
31.2768001556396	0
31.2816009521484	0
31.2863998413086	0
31.2912006378174	0
31.2959995269775	14.6971960067749
31.3008003234863	0
31.3055992126465	0
31.3104000091553	0
31.3152008056641	4.59081697463989
31.3199996948242	0
31.324800491333	0
31.3295993804932	0
31.334400177002	0
31.3391990661621	0
31.3439998626709	0
31.3488006591797	0
31.3535995483398	0
31.3584003448486	0
31.3631992340088	14.8019180297852
31.3680000305176	0
31.3728008270264	0
31.3775997161865	0
31.3824005126953	14.3439455032349
31.3871994018555	0
31.3920001983643	14.4519805908203
31.3967990875244	0
31.4015998840332	14.0909252166748
31.406400680542	0
31.4111995697021	0
31.4160003662109	0
31.4207992553711	14.2086248397827
31.4256000518799	28.8100814819336
31.4304008483887	0
31.4351997375488	0
31.4400005340576	0
31.4447994232178	0
31.4496002197266	0
31.4543991088867	0
31.4591999053955	0
31.4640007019043	0
31.4687995910645	0
31.4736003875732	0
31.4783992767334	0
31.4832000732422	0
31.488000869751	0
31.4927997589111	0
31.4976005554199	0
31.5023994445801	0
31.5072002410889	14.379861831665
31.511999130249	0
31.5167999267578	0
31.5216007232666	0
31.5263996124268	0
31.5312004089355	0
31.5359992980957	0
31.5408000946045	0
31.5456008911133	0
31.5503997802734	0
31.5552005767822	0
31.5599994659424	0
31.5648002624512	0
31.5695991516113	0
31.5743999481201	0
31.5792007446289	0
31.5839996337891	14.07652759552
31.5888004302979	0
31.593599319458	0
31.5984001159668	0
31.6032009124756	0
31.6079998016357	0
31.6128005981445	0
31.6175994873047	14.3439455032349
31.6224002838135	0
31.6271991729736	0
31.6319999694824	0
31.6368007659912	0
31.6415996551514	0
31.6464004516602	0
31.6511993408203	0
31.6560001373291	0
31.6608009338379	0
31.665599822998	0
31.6704006195068	0
31.675199508667	14.2667045593262
31.6800003051758	0
31.6847991943359	0
31.6895999908447	0
31.6944007873535	0
31.6991996765137	0
31.7040004730225	0
31.7087993621826	0
31.7136001586914	0
31.7183990478516	0
31.7231998443604	0
31.7280006408691	0
31.7327995300293	0
31.7376003265381	0
31.7423992156982	0
31.747200012207	0
31.7520008087158	0
31.756799697876	0
31.7616004943848	0
31.7663993835449	0
31.7712001800537	0
31.7759990692139	0
31.7807998657227	0
31.7856006622314	0
31.7903995513916	0
31.7952003479004	0
31.7999992370605	0
31.8048000335693	0
31.8096008300781	0
31.8143997192383	4.6123685836792
31.8192005157471	0
31.8239994049072	0
31.828800201416	0
31.8335990905762	14.5979957580566
31.838399887085	0
31.8432006835938	0
31.8479995727539	0
31.8528003692627	0
31.8575992584229	14.7846689224243
31.8624000549316	0
31.8672008514404	0
31.8719997406006	0
31.8768005371094	0
31.8815994262695	0
31.8864002227783	0
31.8911991119385	0
31.8959999084473	0
31.9008007049561	0
31.9055995941162	0
31.910400390625	14.3766059875488
31.9151992797852	0
31.9200000762939	0
31.9248008728027	0
31.9295997619629	14.9941663742065
31.9344005584717	14.7508134841919
31.9391994476318	0
31.9440002441406	0
31.9487991333008	0
31.9535999298096	0
31.9584007263184	0
31.9631996154785	0
31.9680004119873	0
31.9727993011475	0
31.9776000976563	0
31.982400894165	0
31.9871997833252	0
31.992000579834	0
31.9967994689941	0
32.0015983581543	0
32.0064010620117	0
32.0111999511719	0
32.015998840332	0
32.0208015441895	14.4694910049438
32.0256004333496	0
32.0303993225098	0
32.0351982116699	0
32.0400009155273	14.4092636108398
32.0447998046875	0
32.0495986938477	0
32.0544013977051	0
32.0592002868652	0
32.0639991760254	0
32.0688018798828	0
32.073600769043	0
32.0783996582031	4.61162948608398
32.0831985473633	0
32.0880012512207	0
32.0928001403809	14.942346572876
32.097599029541	0
32.1024017333984	19.5258598327637
32.1072006225586	15.0611200332642
32.1119995117188	0
32.1167984008789	0
32.1216011047363	0
32.1263999938965	0
32.1311988830566	0
32.1360015869141	0
32.1408004760742	0
32.1455993652344	0
32.1503982543945	0
32.155200958252	0
32.1599998474121	0
32.1647987365723	0
32.1696014404297	0
32.1744003295898	0
32.17919921875	0
32.1839981079102	14.5209217071533
32.1888008117676	0
32.1935997009277	0
32.1983985900879	0
32.2032012939453	0
32.2080001831055	19.0114402770996
32.2127990722656	0
32.217601776123	0
32.2224006652832	0
32.2271995544434	0
32.2319984436035	0
32.2368011474609	0
32.2416000366211	14.6488990783691
32.2463989257813	0
32.2512016296387	14.7279415130615
32.2560005187988	0
32.260799407959	0
32.2655982971191	0
32.2704010009766	14.6266784667969
32.2751998901367	0
32.2799987792969	0
32.2848014831543	0
32.2896003723145	0
32.2943992614746	0
32.2991981506348	0
32.3040008544922	0
32.3087997436523	0
32.3135986328125	0
32.3184013366699	0
32.3232002258301	0
32.3279991149902	0
32.3328018188477	0
32.3376007080078	19.4674053192139
32.342399597168	0
32.3471984863281	0
32.3520011901855	0
32.3568000793457	14.2802286148071
32.3615989685059	15.0459108352661
32.3664016723633	0
32.3712005615234	0
32.3759994506836	14.6129922866821
32.3807983398438	0
32.3856010437012	0
32.3903999328613	0
32.3951988220215	0
32.4000015258789	0
32.4048004150391	0
32.4095993041992	0
32.4143981933594	0
32.4192008972168	14.7830829620361
32.423999786377	0
32.4287986755371	0
32.4336013793945	14.8089971542358
32.4384002685547	0
32.4431991577148	0
32.4480018615723	0
32.4528007507324	0
32.4575996398926	0
32.4623985290527	0
32.4672012329102	0
32.4720001220703	0
32.4767990112305	13.8066473007202
32.4816017150879	0
32.486400604248	0
32.4911994934082	28.6425514221191
32.4959983825684	0
32.5008010864258	0
32.5055999755859	0
32.5103988647461	0
32.5152015686035	14.6189632415771
32.5200004577637	0
32.5247993469238	0
32.529598236084	0
32.5344009399414	0
32.5391998291016	0
32.5439987182617	4.5431866645813
32.5488014221191	0
32.5536003112793	0
32.5583992004395	0
32.5632019042969	14.2735195159912
32.568000793457	0
32.5727996826172	0
32.5775985717773	0
32.5824012756348	0
32.5872001647949	0
32.5919990539551	0
32.5968017578125	14.5216979980469
32.6016006469727	0
32.6063995361328	0
32.611198425293	0
32.6160011291504	0
32.6208000183105	0
32.6255989074707	0
32.6304016113281	0
32.6352005004883	0
32.6399993896484	0
32.6447982788086	0
32.649600982666	14.7878360748291
32.6543998718262	0
32.6591987609863	0
32.6640014648438	0
32.6688003540039	0
32.6735992431641	0
32.6783981323242	0
32.6832008361816	0
32.6879997253418	0
32.692798614502	0
32.6976013183594	0
32.7024002075195	0
32.7071990966797	0
32.7120018005371	0
32.7168006896973	0
32.7215995788574	0
32.7263984680176	0
32.731201171875	0
32.7360000610352	0
32.7407989501953	0
32.7456016540527	0
32.7504005432129	0
32.755199432373	0
32.7599983215332	4.90812873840332
32.7648010253906	0
32.7695999145508	0
32.7743988037109	0
32.7792015075684	0
32.7840003967285	0
32.7887992858887	0
32.7935981750488	0
32.7984008789063	0
32.8031997680664	0
32.8079986572266	0
32.812801361084	0
32.8176002502441	0
32.8223991394043	0
32.8272018432617	0
32.8320007324219	0
32.836799621582	0
32.8415985107422	0
32.8464012145996	0
32.8512001037598	0
32.8559989929199	4.74819755554199
32.8608016967773	14.1188306808472
32.8656005859375	0
32.8703994750977	0
32.8751983642578	0
32.8800010681152	0
32.8847999572754	0
32.8895988464355	0
32.894401550293	0
32.8992004394531	0
32.9039993286133	0
32.9087982177734	0
32.9136009216309	0
32.918399810791	0
32.9231986999512	0
32.9280014038086	0
32.9328002929688	0
32.9375991821289	0
32.9424018859863	0
32.9472007751465	0
32.9519996643066	0
32.9567985534668	15.068097114563
32.9616012573242	0
32.9664001464844	0
32.9711990356445	0
32.976001739502	14.2071132659912
32.9808006286621	0
32.9855995178223	14.5191650390625
32.9903984069824	0
32.9952011108398	0
33	14.2221784591675
33.0047988891602	0
33.0096015930176	0
33.0144004821777	14.7060174942017
33.0191993713379	0
33.023998260498	0
33.0288009643555	0
33.0335998535156	0
33.0383987426758	0
33.0432014465332	0
33.0480003356934	0
33.0527992248535	0
33.0575981140137	0
33.0624008178711	4.90227365493774
33.0671997070313	0
33.0719985961914	0
33.0768013000488	0
33.081600189209	0
33.0863990783691	0
33.0912017822266	0
33.0960006713867	0
33.1007995605469	0
33.105598449707	0
33.1104011535645	0
33.1152000427246	0
33.1199989318848	14.2020015716553
33.1248016357422	0
33.1296005249023	0
33.1343994140625	14.212911605835
33.1391983032227	0
33.1440010070801	0
33.1487998962402	0
33.1535987854004	0
33.1584014892578	0
33.163200378418	14.3964767456055
33.1679992675781	0
33.1727981567383	0
33.1776008605957	0
33.1823997497559	0
33.187198638916	0
33.1920013427734	0
33.1968002319336	0
33.2015991210938	0
33.2064018249512	0
33.2112007141113	0
33.2159996032715	0
33.2207984924316	0
33.2256011962891	0
33.2304000854492	0
33.2351989746094	29.532320022583
33.2400016784668	13.8753223419189
33.244800567627	0
33.2495994567871	0
33.2543983459473	14.6131629943848
33.2592010498047	0
33.2639999389648	0
33.268798828125	0
33.2736015319824	0
33.2784004211426	0
33.2831993103027	0
33.2879981994629	0
33.2928009033203	0
33.2975997924805	0
33.3023986816406	0
33.307201385498	0
33.3120002746582	0
33.3167991638184	0
33.3216018676758	0
33.3264007568359	14.2761249542236
33.3311996459961	0
33.3359985351563	0
33.3408012390137	0
33.3456001281738	0
33.350399017334	0
33.3552017211914	0
33.3600006103516	0
33.3647994995117	0
33.3695983886719	0
33.3744010925293	0
33.3791999816895	14.4616098403931
33.3839988708496	0
33.388801574707	0
33.3936004638672	0
33.3983993530273	0
33.4031982421875	0
33.4080009460449	0
33.4127998352051	0
33.4175987243652	0
33.4224014282227	0
33.4272003173828	0
33.431999206543	0
33.4367980957031	0
33.4416007995605	0
33.4463996887207	0
33.4511985778809	0
33.4560012817383	0
33.4608001708984	0
33.4655990600586	0
33.470401763916	0
33.4752006530762	0
33.4799995422363	0
33.4847984313965	0
33.4896011352539	14.0971975326538
33.4944000244141	0
33.4991989135742	0
33.5040016174316	0
33.5088005065918	0
33.513599395752	0
33.5183982849121	0
33.5232009887695	0
33.5279998779297	0
33.5327987670898	0
33.5376014709473	14.3046808242798
33.5424003601074	0
33.5471992492676	0
33.5519981384277	0
33.5568008422852	0
33.5615997314453	0
33.5663986206055	0
33.5712013244629	0
33.576000213623	0
33.5807991027832	0
33.5856018066406	0
33.5904006958008	0
33.5951995849609	0
33.5999984741211	0
33.6048011779785	0
33.6096000671387	0
33.6143989562988	0
33.6192016601563	0
33.6240005493164	14.6683006286621
33.6287994384766	0
33.6335983276367	0
33.6384010314941	0
33.6431999206543	0
33.6479988098145	0
33.6528015136719	0
33.657600402832	0
33.6623992919922	0
33.6671981811523	0
33.6720008850098	0
33.6767997741699	0
33.6815986633301	0
33.6864013671875	0
33.6912002563477	0
33.6959991455078	0
33.7008018493652	0
33.7056007385254	0
33.7103996276855	0
33.7151985168457	0
33.7200012207031	0
33.7248001098633	0
33.7295989990234	0
33.7344017028809	0
33.739200592041	0
33.7439994812012	0
33.7487983703613	28.6662540435791
33.7536010742188	0
33.7583999633789	0
33.7631988525391	14.4822444915771
33.7680015563965	0
33.7728004455566	0
33.7775993347168	14.4747829437256
33.782398223877	0
33.7872009277344	0
33.7919998168945	0
33.7967987060547	0
33.8016014099121	0
33.8064002990723	0
33.8111991882324	0
33.8160018920898	0
33.82080078125	0
33.8255996704102	0
33.8303985595703	0
33.8352012634277	0
33.8400001525879	0
33.844799041748	0
33.8496017456055	0
33.8544006347656	0
33.8591995239258	0
33.8639984130859	0
33.8688011169434	0
33.8736000061035	0
33.8783988952637	0
33.8832015991211	0
33.8880004882813	0
33.8927993774414	0
33.8975982666016	0
33.902400970459	0
33.9071998596191	0
33.9119987487793	0
33.9168014526367	0
33.9216003417969	0
33.926399230957	0
33.9311981201172	0
33.9360008239746	0
33.9407997131348	0
33.9455986022949	0
33.9504013061523	14.2883262634277
33.9552001953125	0
33.9599990844727	0
33.9648017883301	0
33.9696006774902	0
33.9743995666504	0
33.9791984558105	0
33.984001159668	0
33.9888000488281	0
33.9935989379883	0
33.9984016418457	0
34.0032005310059	0
34.007999420166	0
34.0127983093262	0
34.0176010131836	0
34.0223999023438	0
34.0271987915039	0
34.0320014953613	0
34.0368003845215	0
34.0415992736816	0
34.0463981628418	0
34.0512008666992	0
34.0559997558594	0
34.0607986450195	0
34.065601348877	0
34.0704002380371	0
34.0751991271973	0
34.0800018310547	0
34.0848007202148	0
34.089599609375	0
34.0943984985352	14.8768968582153
34.0992012023926	0
34.1040000915527	0
34.1087989807129	0
34.1136016845703	0
34.1184005737305	0
34.1231994628906	0
34.1279983520508	0
34.1328010559082	0
34.1375999450684	0
34.1423988342285	0
34.1472015380859	0
34.1520004272461	0
34.1567993164063	0
34.1615982055664	0
34.1664009094238	0
34.171199798584	0
34.1759986877441	0
34.1808013916016	0
34.1856002807617	4.80314922332764
34.1903991699219	0
34.1952018737793	0
34.2000007629395	0
34.2047996520996	0
34.2095985412598	0
34.2144012451172	0
34.2192001342773	0
34.2239990234375	14.4268026351929
34.2288017272949	0
34.2336006164551	0
34.2383995056152	0
34.2431983947754	0
34.2480010986328	0
34.252799987793	0
34.2575988769531	0
34.2624015808105	0
34.2672004699707	0
34.2719993591309	0
34.276798248291	0
34.2816009521484	0
34.2863998413086	15.1766290664673
34.2911987304688	0
34.2960014343262	0
34.3008003234863	0
34.3055992126465	0
34.3103981018066	0
34.3152008056641	0
34.3199996948242	0
34.3247985839844	0
34.3296012878418	0
34.334400177002	0
34.3391990661621	0
34.3440017700195	0
34.3488006591797	0
34.3535995483398	4.69214963912964
34.3583984375	0
34.3632011413574	0
34.3680000305176	0
34.3727989196777	0
34.3776016235352	0
34.3824005126953	0
34.3871994018555	0
34.3919982910156	0
34.396800994873	15.161865234375
34.4015998840332	0
34.4063987731934	0
34.4112014770508	0
34.4160003662109	14.3866310119629
34.4207992553711	0
34.4255981445313	0
34.4304008483887	0
34.4351997375488	0
34.439998626709	0
34.4448013305664	0
34.4496002197266	0
34.4543991088867	14.154351234436
34.4592018127441	0
34.4640007019043	0
34.4687995910645	0
34.4735984802246	0
34.478401184082	0
34.4832000732422	0
34.4879989624023	14.6822319030762
34.4928016662598	14.2297496795654
34.4976005554199	14.3516407012939
34.5023994445801	14.8077955245972
34.5071983337402	0
34.5120010375977	14.6831302642822
34.5167999267578	0
34.521598815918	0
34.5264015197754	0
34.5312004089355	0
34.5359992980957	0
34.5407981872559	0
34.5456008911133	0
34.5503997802734	0
34.5551986694336	0
34.560001373291	0
34.5648002624512	14.688401222229
34.5695991516113	0
34.5744018554688	0
34.5792007446289	0
34.5839996337891	0
34.5887985229492	0
34.5936012268066	0
34.5984001159668	0
34.603199005127	0
34.6080017089844	0
34.6128005981445	0
34.6175994873047	0
34.6223983764648	0
34.6272010803223	0
34.6319999694824	0
34.6367988586426	0
34.6416015625	0
34.6464004516602	14.4187030792236
34.6511993408203	0
34.6559982299805	0
34.6608009338379	0
34.665599822998	0
34.6703987121582	0
34.6752014160156	0
34.6800003051758	0
34.6847991943359	0
34.6896018981934	0
34.6944007873535	0
34.6991996765137	0
34.7039985656738	0
34.7088012695313	14.2466735839844
34.7136001586914	14.6940402984619
34.7183990478516	0
34.723201751709	0
34.7280006408691	0
34.7327995300293	0
34.7375984191895	0
34.7424011230469	0
34.747200012207	0
34.7519989013672	0
34.7568016052246	0
34.7616004943848	0
34.7663993835449	0
34.7711982727051	0
34.7760009765625	14.5668468475342
34.7807998657227	0
34.7855987548828	0
34.7904014587402	0
34.7952003479004	0
34.7999992370605	0
34.8047981262207	0
34.8096008300781	13.9406242370605
34.8143997192383	0
34.8191986083984	0
34.8240013122559	14.9648771286011
34.828800201416	0
34.8335990905762	0
34.8384017944336	0
34.8432006835938	0
34.8479995727539	0
34.8527984619141	0
34.8576011657715	0
34.8624000549316	0
34.8671989440918	0
34.8720016479492	0
34.8768005371094	14.3614377975464
34.8815994262695	0
34.8863983154297	0
34.8912010192871	13.8753223419189
34.8959999084473	0
34.9007987976074	0
34.9056015014648	0
34.910400390625	0
34.9151992797852	0
34.9199981689453	14.7884225845337
34.9248008728027	0
34.9295997619629	0
34.934398651123	0
34.9392013549805	0
34.9440002441406	4.89867687225342
34.9487991333008	0
34.9536018371582	0
34.9584007263184	0
34.9631996154785	0
34.9679985046387	0
34.9728012084961	0
34.9776000976563	0
34.9823989868164	14.4498443603516
34.9872016906738	14.9841470718384
34.992000579834	14.880708694458
34.9967994689941	0
35.0015983581543	0
35.0064010620117	0
35.0111999511719	14.2881107330322
35.015998840332	14.2362146377563
35.0208015441895	0
35.0256004333496	0
35.0303993225098	0
35.0351982116699	0
35.0400009155273	0
35.0447998046875	0
35.0495986938477	0
35.0544013977051	0
