TR_S08_PTO_STO(100)_550c_200mT_5000sh_3hz_2theta omega_04132026	
19.8271999359131	14.7194547653198
19.8320007324219	0
19.836799621582	14.0824537277222
19.8416004180908	0
19.846399307251	14.6474208831787
19.8512001037598	0
19.8560009002686	14.7448263168335
19.8607997894287	0
19.8656005859375	29.2889041900635
19.8703994750977	0
19.8752002716064	15.2324781417847
19.8799991607666	42.1458358764648
19.8847999572754	14.3761405944824
19.8896007537842	0
19.8943996429443	29.2070980072021
19.8992004394531	29.1058444976807
19.9039993286133	14.5305862426758
19.9088001251221	0
19.9136009216309	28.8949775695801
19.918399810791	28.6250438690186
19.9232006072998	0
19.92799949646	14.3208637237549
19.9328002929688	28.7042617797852
19.9375991821289	0
19.9423999786377	14.4721403121948
19.9472007751465	14.7450618743896
19.9519996643066	13.8753223419189
19.9568004608154	4.87142038345337
19.9615993499756	0
19.9664001464844	0
19.9712009429932	0
19.9759998321533	0
19.9808006286621	0
19.9855995178223	43.6328735351563
19.9904003143311	4.52683925628662
19.9951992034912	0
20	13.9813623428345
20.0048007965088	14.4883193969727
20.0095996856689	0
20.0144004821777	0
20.0191993713379	0
20.0240001678467	15.3925580978394
20.0287990570068	14.7643556594849
20.0335998535156	14.6740942001343
20.0384006500244	0
20.0431995391846	0
20.0480003356934	0
20.0527992248535	15.0513563156128
20.0576000213623	0
20.0624008178711	0
20.0671997070313	14.7768325805664
20.07200050354	15.0316143035889
20.0767993927002	29.5504169464111
20.081600189209	15.0144014358521
20.0863990783691	0
20.0911998748779	14.4742097854614
20.0960006713867	0
20.1007995605469	19.4751529693604
20.1056003570557	0
20.1103992462158	42.8315620422363
20.1152000427246	14.2569885253906
20.1200008392334	13.9435930252075
20.1247997283936	14.5495271682739
20.1296005249023	14.4509544372559
20.1343994140625	14.3481721878052
20.1392002105713	0
20.1439990997314	44.6021156311035
20.1487998962402	0
20.153600692749	0
20.1583995819092	0
20.163200378418	29.9503803253174
20.1679992675781	29.2725830078125
20.1728000640869	14.6224298477173
20.1776008605957	29.6085243225098
20.1823997497559	14.6722316741943
20.1872005462646	0
20.1919994354248	15.1513633728027
20.1968002319336	29.0422878265381
20.2015991210938	14.9131269454956
20.2063999176025	0
20.2112007141113	0
20.2159996032715	15.0944128036499
20.2208003997803	14.6147413253784
20.2255992889404	14.6237907409668
20.2304000854492	0
20.235200881958	14.5301418304443
20.2399997711182	15.0144014358521
20.244800567627	29.0622177124023
20.2495994567871	14.6762790679932
20.2544002532959	0
20.2591991424561	0
20.2639999389648	0
20.2688007354736	14.5669364929199
20.2735996246338	13.8066473007202
20.2784004211426	0
20.2831993103027	42.9065704345703
20.2880001068115	0
20.2928009033203	29.5536518096924
20.2975997924805	14.7473201751709
20.3024005889893	14.8062801361084
20.3071994781494	0
20.3120002746582	0
20.3167991638184	14.5119524002075
20.3215999603271	0
20.3264007568359	14.2141151428223
20.3311996459961	0
20.3360004425049	14.9273643493652
20.340799331665	0
20.3456001281738	4.69547033309937
20.3504009246826	28.7898902893066
20.3551998138428	14.9063596725464
20.3600006103516	14.439115524292
20.3647994995117	14.332950592041
20.3696002960205	4.6853461265564
20.3743991851807	42.9621734619141
20.3791999816895	15.0435237884521
20.3840007781982	29.6639366149902
20.3887996673584	0
20.3936004638672	0
20.3983993530273	14.2102212905884
20.4032001495361	14.3135242462158
20.4080009460449	14.4567623138428
20.4127998352051	0
20.4176006317139	29.2750091552734
20.422399520874	44.5488739013672
20.4272003173828	14.3175058364868
20.431999206543	0
20.4368000030518	13.7741765975952
20.4416007995605	29.568941116333
20.4463996887207	14.6722316741943
20.4512004852295	0
20.4559993743896	29.2692852020264
20.4608001708984	4.79563856124878
20.4655990600586	29.6336708068848
20.4703998565674	0
20.4752006530762	14.0440511703491
20.4799995422363	4.75465440750122
20.4848003387451	0
20.4895992279053	45.1110458374023
20.4944000244141	15.1217775344849
20.4992008209229	0
20.503999710083	29.9918117523193
20.5088005065918	14.2883262634277
20.513599395752	14.7538280487061
20.5184001922607	0
20.5231990814209	28.502721786499
20.5279998779297	14.1199350357056
20.5328006744385	0
20.5375995635986	14.3013114929199
20.5424003601074	44.0144462585449
20.5471992492676	0
20.5520000457764	14.4549703598022
20.5568008422852	0
20.5615997314453	0
20.5664005279541	14.294075012207
20.5711994171143	28.9499130249023
20.576000213623	15.4056835174561
20.5807991027832	14.550518989563
20.585599899292	14.7508134841919
20.5904006958008	0
20.5951995849609	28.7179889678955
20.6000003814697	14.6129922866821
20.6047992706299	0
20.6096000671387	14.8259267807007
20.6144008636475	42.8663444519043
20.6191997528076	15.0846872329712
20.6240005493164	0
20.6287994384766	29.5124282836914
20.6336002349854	4.86656284332275
20.6383991241455	14.9273643493652
20.6431999206543	14.993932723999
20.6480007171631	14.3731851577759
20.6527996063232	0
20.657600402832	0
20.6623992919922	14.0909252166748
20.667200088501	14.7996511459351
20.6720008850098	14.6038246154785
20.6767997741699	44.5143051147461
20.6816005706787	14.7839126586914
20.6863994598389	29.7102565765381
20.6912002563477	0
20.6959991455078	15.3022260665894
20.7007999420166	0
20.7056007385254	0
20.7103996276855	14.2231330871582
20.7152004241943	0
20.7199993133545	0
20.7248001098633	19.557897567749
20.7296009063721	48.800479888916
20.7343997955322	14.885308265686
20.739200592041	0
20.7439994812012	0
20.74880027771	43.9222145080566
20.7535991668701	0
20.7583999633789	48.7402496337891
20.7632007598877	0
20.7679996490479	0
20.7728004455566	0
20.7775993347168	15.0825328826904
20.7824001312256	14.4401178359985
20.7872009277344	15.4364328384399
20.7919998168945	28.5133228302002
20.7968006134033	14.8375759124756
20.8015995025635	28.8705463409424
20.8064002990723	28.7907180786133
20.8111991882324	29.4178218841553
20.8159999847412	14.8636980056763
20.82080078125	43.5973434448242
20.8255996704102	29.7593746185303
20.8304004669189	14.9131269454956
20.8351993560791	0
20.8400001525879	14.6145687103271
20.8448009490967	14.7508134841919
20.8495998382568	14.1389055252075
20.8544006347656	14.4885377883911
20.8591995239258	0
20.8640003204346	0
20.8687992095947	0
20.8736000061035	14.5138597488403
20.8784008026123	14.5518178939819
20.8831996917725	14.0023164749146
20.8880004882813	0
20.8927993774414	0
20.8976001739502	14.130241394043
20.9023990631104	14.387713432312
20.9071998596191	14.7148838043213
20.9120006561279	0
20.9167995452881	15.5513935089111
20.9216003417969	14.5612936019897
20.926399230957	57.4543228149414
20.9312000274658	58.1435623168945
20.9360008239746	0
20.9407997131348	0
20.9456005096436	0
20.9503993988037	14.7319450378418
20.9552001953125	29.8425464630127
20.9599990844727	0
20.9647998809814	0
20.9696006774902	15.0944128036499
20.9743995666504	13.9435930252075
20.9792003631592	0
20.9839992523193	14.5160074234009
20.9888000488281	14.1598272323608
20.9936008453369	0
20.9983997344971	0
21.0032005310059	15.0494728088379
21.007999420166	43.9369201660156
21.0128002166748	14.2875862121582
21.017599105835	13.8938808441162
21.0223999023438	0
21.0272006988525	44.5090293884277
21.0319995880127	15.0857448577881
21.0368003845215	14.1188306808472
21.0415992736816	14.1116561889648
21.0464000701904	15.4364328384399
21.0512008666992	14.5216979980469
21.0559997558594	15.2610759735107
21.0608005523682	48.5804328918457
21.0655994415283	0
21.0704002380371	14.5160074234009
21.0751991271973	29.2583446502686
21.0799999237061	28.9252262115479
21.0848007202148	15.1217775344849
21.089599609375	14.4742364883423
21.0944004058838	29.287712097168
21.0991992950439	14.4276371002197
21.1040000915527	28.6409034729004
21.1088008880615	0
21.1135997772217	44.6181297302246
21.1184005737305	29.0074844360352
21.1231994628906	0
21.1280002593994	0
21.1327991485596	14.3826351165771
21.1375999450684	44.5725250244141
21.1424007415771	43.3372497558594
21.1471996307373	0
21.1520004272461	0
21.1567993164063	43.6657257080078
21.161600112915	28.4214916229248
21.1664009094238	28.6380290985107
21.171199798584	14.1543054580688
21.1760005950928	13.8753223419189
21.1807994842529	28.6790161132813
21.1856002807617	15.8596935272217
21.1903991699219	14.6050987243652
21.1951999664307	29.1121196746826
21.2000007629395	14.5574588775635
21.2047996520996	29.067045211792
21.2096004486084	14.9663619995117
21.2143993377686	0
21.2192001342773	28.577543258667
21.2240009307861	15.0611200332642
21.2287998199463	15.5988082885742
21.2336006164551	19.4321994781494
21.2383995056152	14.1851816177368
21.243200302124	15.0484838485718
21.2479991912842	0
21.252799987793	4.61162948608398
21.2576007843018	14.5484857559204
21.2623996734619	0
21.2672004699707	28.5263118743896
21.2719993591309	28.1648502349854
21.2768001556396	29.4731121063232
21.2816009521484	14.6041479110718
21.2863998413086	43.7230682373047
21.2912006378174	0
21.2959995269775	0
21.3008003234863	13.8753223419189
21.3055992126465	14.4807691574097
21.3104000091553	43.3245811462402
21.3152008056641	0
21.3199996948242	14.5668468475342
21.324800491333	13.9435930252075
21.3295993804932	14.9344053268433
21.334400177002	15.1258974075317
21.3391990661621	28.5181865692139
21.3439998626709	0
21.3488006591797	29.2439765930176
21.3535995483398	14.4343156814575
21.3584003448486	33.5470161437988
21.3631992340088	28.5927581787109
21.3680000305176	4.74003982543945
21.3728008270264	28.9820804595947
21.3775997161865	58.4882164001465
21.3824005126953	43.3668060302734
21.3871994018555	0
21.3920001983643	71.9838638305664
21.3967990875244	28.7170848846436
21.4015998840332	13.7372331619263
21.406400680542	0
21.4111995697021	14.2566051483154
21.4160003662109	58.5789566040039
21.4207992553711	14.5248966217041
21.4256000518799	29.1567840576172
21.4304008483887	14.9273643493652
21.4351997375488	14.0023164749146
21.4400005340576	14.3624410629272
21.4447994232178	14.9303703308105
21.4496002197266	58.1058082580566
21.4543991088867	30.0153293609619
21.4591999053955	44.1702728271484
21.4640007019043	33.1348609924316
21.4687995910645	43.0734062194824
21.4736003875732	29.0551910400391
21.4783992767334	15.07555103302
21.4832000732422	14.8211135864258
21.488000869751	44.1500396728516
21.4927997589111	42.9976234436035
21.4976005554199	57.6829566955566
21.5023994445801	13.9813623428345
21.5072002410889	57.9310836791992
21.511999130249	33.924861907959
21.5167999267578	29.982967376709
21.5216007232666	14.4999160766602
21.5263996124268	0
21.5312004089355	42.4797134399414
21.5359992980957	44.149600982666
21.5408000946045	0
21.5456008911133	38.5899314880371
21.5503997802734	15.2005472183228
21.5552005767822	59.7496757507324
21.5599994659424	30.018217086792
21.5648002624512	57.9526023864746
21.5695991516113	14.2362775802612
21.5743999481201	58.3594169616699
21.5792007446289	47.8903427124023
21.5839996337891	29.7073822021484
21.5888004302979	71.361198425293
21.593599319458	72.9695510864258
21.5984001159668	14.9515504837036
21.6032009124756	43.5156517028809
21.6079998016357	87.2836380004883
21.6128005981445	44.2556419372559
21.6175994873047	29.6975631713867
21.6224002838135	43.6897621154785
21.6271991729736	34.2103042602539
21.6319999694824	14.4708023071289
21.6368007659912	28.4025402069092
21.6415996551514	44.8288307189941
21.6464004516602	14.2020015716553
21.6511993408203	44.0210762023926
21.6560001373291	42.6495552062988
21.6608009338379	29.3581352233887
21.665599822998	72.7785797119141
21.6704006195068	44.024829864502
21.675199508667	4.67015314102173
21.6800003051758	44.2776565551758
21.6847991943359	14.5690393447876
21.6895999908447	28.2470455169678
21.6944007873535	42.7065467834473
21.6991996765137	72.2513885498047
21.7040004730225	14.807861328125
21.7087993621826	14.589750289917
21.7136001586914	87.5024261474609
21.7183990478516	14.3046808242798
21.7231998443604	44.5300140380859
21.7280006408691	44.319408416748
21.7327995300293	0
21.7376003265381	0
21.7423992156982	44.6115684509277
21.747200012207	58.8968467712402
21.7520008087158	44.7536773681641
21.756799697876	0
21.7616004943848	28.9025745391846
21.7663993835449	48.7652549743652
21.7712001800537	29.0704956054688
21.7759990692139	29.6264553070068
21.7807998657227	29.3988380432129
21.7856006622314	14.1483860015869
21.7903995513916	0
21.7952003479004	77.9068222045898
21.7999992370605	73.0571594238281
21.8048000335693	14.7194547653198
21.8096008300781	57.8337173461914
21.8143997192383	0
21.8192005157471	14.7145175933838
21.8239994049072	28.9957847595215
21.828800201416	57.2814865112305
21.8335990905762	30.0006999969482
21.838399887085	0
21.8432006835938	19.8313217163086
21.8479995727539	0
21.8528003692627	14.1158828735352
21.8575992584229	58.1162490844727
21.8624000549316	101.164756774902
21.8672008514404	44.822380065918
21.8719997406006	107.457015991211
21.8768005371094	29.2300682067871
21.8815994262695	43.6362571716309
21.8864002227783	0
21.8911991119385	28.9439430236816
21.8959999084473	14.4865741729736
21.9008007049561	58.5329933166504
21.9055995941162	29.2219123840332
21.910400390625	44.4009857177734
21.9151992797852	59.4611968994141
21.9200000762939	27.959716796875
21.9248008728027	14.3404932022095
21.9295997619629	57.4910163879395
21.9344005584717	14.5996026992798
21.9391994476318	0
21.9440002441406	57.6436042785645
21.9487991333008	43.7310523986816
21.9535999298096	44.4125671386719
